,AI,RAW,PM10,RH,TEMP,bam10,bam25
2019-10-24 05:00,24.85626582,31.60443038,34.91772152,50.65417722,20.69481013,34.0,17.0
2019-10-24 06:00,26.933722399999997,32.62460568,36.78864353,49.84492114,20.58324921,31.0,18.0
2019-10-24 07:00,28.77498423,33.52996845,38.62776025,50.12473186,20.08570978,35.0,19.0
2019-10-24 08:00,31.75373418,36.53797468,43.4778481,49.97591772,20.11746835,35.0,19.0
2019-10-24 09:00,33.45253968,38.54603175,45.87619048,47.07926984,21.19530159,38.0,19.0
2019-10-24 10:00,32.64322785,38.26898734,46.06329114,42.77563291,22.92949367,39.0,19.0
2019-10-24 11:00,26.91699367,32.88291139,37.61708861,37.98202532,25.35240506,44.0,19.0
2019-10-24 12:00,24.28255521,28.93059937,31.17350158,33.84003155,27.54388013,39.0,18.0
2019-10-24 13:00,24.43161392,25.25,26.88291139,25.9810443,31.95158228,35.0,17.0
2019-10-24 14:00,23.37460568,23.63091483,24.91167192,24.82003155,32.01400631,35.0,16.0
2019-10-24 15:00,21.31643533,22.64353312,24.01892744,28.02933754,29.54082019,33.0,16.0
2019-10-24 16:00,19.99902516,20.69496855,22.02830189,28.02188679,29.52283019,34.0,16.0
2019-10-24 17:00,18.74326984,17.88888889,18.94603175,29.53012698,27.81320635,32.0,17.0
2019-10-24 18:00,17.00231013,14.57911392,15.58227848,33.26268987,24.95759494,30.0,15.0
2019-10-24 19:00,16.37417722,13.68670886,14.67721519,34.29243671,24.04642405,26.0,12.0
2019-10-24 20:00,14.68420886,11.44936709,12.30063291,34.66920886,23.37623418,23.0,10.0
2019-10-24 21:00,14.01933754,11.20820189,12.02208202,38.51583596,22.24176656,21.0,10.0
2019-10-24 22:00,15.07361905,13.55555556,14.6031746,42.87933333,21.43019048,21.0,10.0
2019-10-24 23:00,15.35889241,13.75,14.78797468,42.91056962,20.94512658,22.0,9.0
2019-10-25 00:00,15.06526814,12.74763407,13.61514196,42.2555836,20.58514196,20.0,10.0
2019-10-25 01:00,14.51822785,12.25949367,13.17721519,43.12911392,20.35933544,19.0,8.0
2019-10-25 02:00,15.02879747,13.4778481,14.36392405,45.08287975,19.94382911,20.0,9.0
2019-10-25 03:00,18.12911392,17.83860759,19.04113924,46.60712025,19.35949367,22.0,10.0
2019-10-25 04:00,18.373238100000002,19.05396825,20.47936508,48.79793651,18.94263492,24.0,12.0
2019-10-25 05:00,17.21927215,18.38607595,19.71202532,50.10075949,18.82496835,22.0,11.0
2019-10-25 06:00,16.75439873,18.2056962,19.61075949,50.94246835,18.63522152,21.0,10.0
2019-10-25 07:00,16.97834921,18.17777778,19.4984127,49.78888889,19.01504762,22.0,11.0
2019-10-25 08:00,17.13379747,19.34177215,20.727848100000003,50.2396519,19.37753165,25.0,11.0
2019-10-25 09:00,19.13493671,21.97151899,23.43987342,49.99547468,19.54018987,33.0,12.0
2019-10-25 10:00,15.27946372,14.02208202,15.0,34.75662461,26.395583600000002,26.0,9.0
2019-10-25 11:00,11.22458861,8.550632911000001,9.234177215,22.88392405,32.83417722,21.0,7.0
2019-10-25 12:00,12.16376582,9.408227848,10.18670886,23.83022152,31.93939873,23.0,8.0
2019-10-25 13:00,13.92287975,11.11075949,12.00316456,21.18832278,33.25344937,24.0,6.0
2019-10-25 14:00,15.20159236,12.01273885,12.92038217,26.20961783,29.12143312,24.0,11.0
2019-10-25 15:00,19.29243671,18.75316456,20.12974684,29.71259494,27.67879747,27.0,13.0
2019-10-25 16:00,19.47740506,19.51582278,20.9556962,33.71901899,25.60803797,36.0,15.0
2019-10-25 17:00,17.31993671,16.03797468,17.05696203,36.17101266,24.38588608,31.0,12.0
2019-10-25 18:00,16.28844444,15.46666667,16.63809524,41.59082539999999,22.63488889,31.0,13.0
2019-10-25 19:00,18.11548896,22.44794953,23.93375394,50.24810726,21.45053628,30.0,14.0
2019-10-25 20:00,20.29081699,29.17973856,31.96078431,54.83882353,21.30679739,30.0,13.0
2019-10-25 21:00,22.057848100000005,41.04746835,49.84493671,73.54234177,19.14974684,37.0,20.0
2019-10-25 22:00,20.119653,37.41640379,44.64353312,69.15731861,18.67694006,30.0,15.0
2019-10-25 23:00,22.11233438,36.43533123,42.70977918,65.21198738,17.99343849,32.0,17.0
2019-10-26 00:00,21.93313291,31.32594937,34.87658228,63.14946203,16.68974684,25.0,14.0
2019-10-26 01:00,19.70044444,25.85396825,27.57142857,62.60279365,15.56469841,23.0,12.0
2019-10-26 02:00,18.33577287,22.39116719,23.84858044,62.32706625,14.88798107,21.0,10.0
2019-10-26 03:00,26.77686709,27.04746835,29.07911392,59.85518987,14.20594937,21.0,12.0
2019-10-26 04:00,33.63993671,30.81329114,33.40822785,58.61123418,13.21063291,23.0,12.0
2019-10-26 05:00,42.54696203,36.48734177,42.75316456,57.03629747,12.1981962,27.0,13.0
2019-10-26 06:00,42.07132911,34.17721519,38.83544304,57.88955696,10.99493671,27.0,15.0
2019-10-26 07:00,41.77699367,33.64556962,37.78481013,58.23420886,10.75234177,22.0,11.0
2019-10-26 08:00,44.26440252,35.97169811,41.85220126,57.23393082,11.03663522,24.0,13.0
2019-10-26 09:00,45.04344156,35.41883117,41.19155844,52.43100649,12.17428571,26.0,12.0
2019-10-26 10:00,42.37332278,32.16455696,35.94620253,41.83693038,15.85933544,23.0,11.0
2019-10-26 11:00,42.83712025,32.78481013,37.05063291,36.56911392,17.86610759,27.0,11.0
2019-10-26 12:00,40.55247619,32.86984127,37.19365079,28.62657143,22.69073016,26.0,12.0
2019-10-26 13:00,37.5792429,31.05993691,33.914826500000004,23.80564669,25.35511041,22.0,11.0
2019-10-26 14:00,37.92656151,30.31230284,32.84227129,26.19829653,23.18637224,25.0,13.0
2019-10-26 15:00,41.42359621,30.98422713,34.29022082,32.870346999999995,19.06100946,30.0,15.0
2019-10-26 16:00,41.5353481,31.76265823,35.46202532,35.17262658,18.52712025,28.0,14.0
2019-10-26 17:00,37.82066667,28.99365079,31.25396825,36.50326984,18.56349206,26.0,13.0
2019-10-26 18:00,33.89615142,24.36277603,25.89589905,43.41772871,15.67706625,27.0,13.0
2019-10-26 19:00,34.875348100000004,25.60759494,27.32278481,47.00224684,14.43341772,27.0,10.0
2019-10-26 20:00,36.06628571,26.06031746,27.93333333,46.07625397,14.41777778,25.0,12.0
2019-10-26 21:00,34.60886435,25.195583600000003,27.09148265,46.66728707,14.47264984,26.0,11.0
2019-10-26 22:00,37.67101587,30.19047619,32.73650794,49.49463492,14.36771429,27.0,14.0
2019-10-26 23:00,37.49820189,29.03470032,31.53943218,49.51536278,13.86504732,28.0,14.0
2019-10-27 00:00,40.50183544,29.58227848,32.12658228,49.22863924,12.75446203,28.0,14.0
2019-10-27 01:00,41.24462025,31.25,34.65822785,52.03474684,12.15259494,28.0,14.0
2019-10-27 02:00,40.92377358,29.00628931,31.62578616,50.66034591,11.71132075,28.0,14.0
2019-10-27 03:00,41.64275316,29.47468354,32.09177215,51.01246835,11.47636076,27.0,13.0
2019-10-27 04:00,42.96718354,31.44936709,34.61075949,51.42639241,11.63582278,26.0,13.0
2019-10-27 05:00,41.7851735,33.80757098,38.01577287,56.36971609,11.51927445,27.0,16.0
2019-10-27 06:00,40.33174051,34.14556962,38.74050633,59.64759494,11.17522152,28.0,15.0
2019-10-27 07:00,39.65173502,34.09463722,39.01577287,61.15520505,10.92305994,27.0,15.0
2019-10-27 08:00,39.55319620000001,36.00949367,42.02531646,63.99844937,10.84193038,27.0,14.0
2019-10-27 09:00,43.26352381,41.18412698,49.98730159,64.15031746,11.48190476,28.0,13.0
2019-10-27 10:00,46.06316456,41.43037975,50.066455700000006,41.39607595,20.13493671,31.0,15.0
2019-10-27 11:00,48.27110759,37.13291139,43.87025316,22.23528481,29.10107595,29.0,12.0
2019-10-27 12:00,28.70623418,22.80696203,24.35759494,18.61126582,28.98841772,25.0,12.0
2019-10-27 13:00,28.39911392,23.54746835,24.92721519,22.55753165,25.962848100000002,21.0,10.0
2019-10-27 14:00,27.51518987,22.36075949,23.727848100000003,24.7385443,24.67449367,22.0,11.0
2019-10-27 15:00,31.92373041,25.36050157,26.57366771,27.86557994,22.85924765,22.0,12.0
2019-10-27 16:00,31.24537975,26.27531646,27.58544304,29.10091772,23.14212025,26.0,12.0
2019-10-27 17:00,29.65198113,24.3490566,25.66666667,33.03113208,21.59946541,28.0,16.0
2019-10-27 18:00,31.52286645,24.96742671,26.32899023,38.65801303,18.97309446,28.0,14.0
2019-10-27 19:00,33.90686709,27.51582278,29.21518987,42.25949367,17.70297468,29.0,13.0
2019-10-27 20:00,35.80101266,30.86708861,33.566455700000006,44.56879747,17.52474684,28.0,15.0
2019-10-27 21:00,37.25939683,33.54603175,38.16825397,46.94806349,17.20869841,29.0,16.0
2019-10-27 22:00,36.15315457,33.37223975,37.72870662,49.67649842,16.64634069,29.0,15.0
2019-10-27 23:00,34.89806349,32.59682539999999,36.3968254,52.31711111,15.88187302,28.0,16.0
2019-10-28 00:00,33.87772152,32.63291139,36.38607595,55.102151899999996,15.32863924,26.0,14.0
2019-10-28 01:00,34.69479365,35.76825397,41.84444444,59.55222222,14.772825400000002,28.0,18.0
2019-10-28 02:00,36.09149206,39.12380952,46.39047619,63.70590476,14.15498413,31.0,17.0
2019-10-28 03:00,35.4251735,39.2807571,46.6466877,65.89974763,13.73104101,28.0,18.0
2019-10-28 04:00,36.66515823,41.49683544,50.37658228,68.57911392,13.16898734,28.0,16.0
2019-10-28 05:00,37.65268139,42.46687697,51.10725552,69.66350158,12.76214511,28.0,17.0
2019-10-28 06:00,39.34678233,43.7444795,52.3533123,70.05227129,12.43785489,27.0,16.0
2019-10-28 07:00,40.46422222,44.35555556,53.36507937,69.97371429,12.21936508,29.0,16.0
2019-10-28 08:00,44.22791139,46.46202532,56.42721519,66.86224684,12.5525,32.0,18.0
2019-10-28 09:00,48.72,51.14195584,63.28391167,64.1307571,13.56671924,41.0,23.0
2019-10-28 10:00,55.10003165,51.48101266,63.50316456,41.45506329,21.38408228,45.0,23.0
2019-10-28 11:00,53.98987302,42.94920635,51.65714286,24.22587302,29.74828571,41.0,21.0
2019-10-28 12:00,47.06403785,37.50473186,44.06940063,23.82429022,29.03413249,35.0,17.0
2019-10-28 13:00,36.63022082,31.78233438,35.085173499999996,24.36050473,27.73826498,35.0,15.0
2019-10-28 14:00,44.82952381,38.73333333,45.86666667,28.72434921,24.812825399999998,33.0,17.0
2019-10-28 15:00,39.60750789,36.66561514,42.85804416,31.37839117,23.42315457,33.0,16.0
2019-10-28 16:00,41.16661392,38.53797468,45.68037975,34.46199367,22.15642405,31.0,13.0
2019-10-28 17:00,39.81341772,37.60443038,44.49050633,37.04060127,21.38297468,33.0,19.0
2019-10-28 18:00,36.89742857,35.5047619,41.47936508,41.48203175,20.22828571,39.0,24.0
2019-10-28 19:00,35.37278481,35.92088608,42.066455700000006,46.72879747,19.29006329,35.0,18.0
2019-10-28 20:00,36.13174603,37.74285714,44.5015873,50.77330159,18.33326984,31.0,17.0
2019-10-28 21:00,35.32984177,39.07278481,46.4778481,55.091803799999994,17.79231013,27.0,15.0
2019-10-28 22:00,33.67012698,42.37142857,50.72380952,61.37822222,17.57311111,29.0,17.0
2019-10-28 23:00,32.52404844,43.01384083,51.65743945,63.56415225,17.42512111,32.0,15.0
2019-10-29 00:00,,,,,,39.0,20.0
2019-10-29 01:00,,,,,,61.0,23.0
2019-10-29 02:00,,,,,,79.0,24.0
2019-10-29 03:00,,,,,,140.0,26.0
2019-10-29 04:00,,,,,,191.0,26.0
2019-10-29 05:00,,,,,,193.0,26.0
2019-10-29 06:00,,,,,,185.0,26.0
2019-10-29 07:00,,,,,,173.0,26.0
2019-10-29 08:00,,,,,,154.0,25.0
2019-10-29 09:00,14.92019048,26.41904762,30.37460317,70.91774603,15.02688889,138.0,22.0
2019-10-29 10:00,21.61411392,27.8164557,31.89556962,45.23335443,23.18158228,141.0,26.0
2019-10-29 11:00,13.011803800000001,9.585443038,11.80696203,25.82591772,27.84234177,129.0,17.0
2019-10-29 12:00,13.25850649,9.61038961,11.74025974,28.46191558,25.60230519,123.0,16.0
2019-10-29 13:00,18.17588608,14.62341772,17.272151899999997,28.83360759,25.24563291,138.0,17.0
2019-10-29 14:00,14.31734177,9.64556962,11.5443038,25.27670886,24.54281646,126.0,16.0
2019-10-29 15:00,14.47085443,9.889240506,11.70253165,28.2925,22.50667722,115.0,15.0
2019-10-29 16:00,16.0515873,10.91746032,12.35873016,27.6652381,22.28463492,101.0,15.0
2019-10-29 17:00,14.82240506,9.705696202999999,11.01898734,29.06962025,21.07613924,77.0,13.0
2019-10-29 18:00,16.51025237,11.07570978,12.4384858,36.57905363,18.20801262,64.0,14.0
2019-10-29 19:00,16.69050794,11.40634921,12.58412698,39.64780952,17.231238100000002,55.0,11.0
2019-10-29 20:00,20.64847619,13.58095238,14.68888889,39.84228571,16.53634921,50.0,12.0
2019-10-29 21:00,18.97661392,11.50316456,12.62025316,40.05094937,15.27996835,43.0,13.0
2019-10-29 22:00,18.74582278,11.51898734,12.48101266,41.75765823,14.75363924,31.0,10.0
2019-10-29 23:00,18.09275316,11.10759494,12.09810127,43.591455700000004,13.98610759,25.0,10.0
2019-10-30 00:00,20.51591772,13.34493671,14.46202532,46.5710443,13.45462025,27.0,9.0
2019-10-30 01:00,21.08974603,14.05396825,15.35238095,48.668,12.96412698,27.0,9.0
2019-10-30 02:00,21.46187302,14.32380952,15.72063492,49.46419048,12.62879365,27.0,9.0
2019-10-30 03:00,19.34765079,12.95555556,14.00634921,50.30273016,12.33419048,23.0,8.0
2019-10-30 04:00,19.51943038,13.11075949,14.36708861,50.47370253,12.31234177,24.0,9.0
2019-10-30 05:00,19.10838095,13.62857143,14.85396825,53.57996825,12.03450794,25.0,8.0
2019-10-30 06:00,21.74763407,17.86750789,19.42271293,59.10555205,11.66328076,25.0,10.0
2019-10-30 07:00,23.61663522,20.51886792,22.08176101,64.07732704,11.01110063,29.0,12.0
2019-10-30 08:00,23.95688889,21.45396825,23.21269841,64.91771429,10.99015873,27.0,10.0
2019-10-30 09:00,30.02492114,26.83280757,28.94006309,61.80429022,11.81984227,31.0,10.0
2019-10-30 10:00,31.12782334,28.69400631,30.51104101,37.9370347,21.29397476,35.0,11.0
2019-10-30 11:00,26.05636076,22.67721519,23.81962025,20.19325949,30.26832278,34.0,10.0
2019-10-30 12:00,22.53176136,19.40340909,20.57954545,21.81653409,28.51159091,29.0,8.0
2019-10-30 13:00,25.22607595,22.50949367,23.63924051,22.89088608,27.48952532,26.0,9.0
2019-10-30 14:00,41.38465409,35.81446541,41.33647799,27.07805031,25.374056600000003,32.0,13.0
2019-10-30 15:00,36.78806349,32.92380952,37.36190476,31.19187302,23.21371429,38.0,18.0
2019-10-30 16:00,20.90436709,16.88924051,17.94620253,30.78246835,23.20876582,24.0,8.0
2019-10-30 17:00,16.0748265,12.06940063,12.84542587,33.16315457,22.03962145,27.0,11.0
2019-10-30 18:00,9.462208202000001,6.892744479,7.561514196,40.58072555,18.70457413,26.0,11.0
2019-10-30 19:00,8.800696203,6.601265822999999,7.272151899,43.84487342,17.53088608,25.0,8.0
2019-10-30 20:00,13.73160377,11.21069182,12.13207547,47.249056599999996,17.31213836,30.0,8.0
2019-10-30 21:00,19.27914286,16.904761899999997,18.13650794,49.08098413,17.07025397,33.0,11.0
2019-10-30 22:00,14.83553797,12.81012658,13.84177215,51.83411392,16.38025316,32.0,11.0
2019-10-30 23:00,16.54309148,15.79179811,16.86435331,54.75946372,15.83097792,31.0,11.0
2019-10-31 00:00,16.97625786,17.45283019,18.73899371,57.60606918,15.31757862,34.0,11.0
2019-10-31 01:00,17.21094937,18.62974684,19.89873418,59.08094937,15.11946203,33.0,12.0
2019-10-31 02:00,17.76006309,19.59621451,20.804416399999997,59.88100946,14.95766562,31.0,11.0
2019-10-31 03:00,19.44066246,22.61514196,24.44479495,62.21725552,14.55829653,30.0,12.0
2019-10-31 04:00,22.62822222,26.25079365,28.12063492,62.84352381,14.546825400000001,31.0,12.0
2019-10-31 05:00,21.16596215,27.28391167,29.29652997,66.25618297,14.19731861,31.0,12.0
2019-10-31 06:00,21.45154574,27.61514196,29.30914826,67.2977918,13.82173502,29.0,13.0
2019-10-31 07:00,23.73006329,31.06012658,33.83227848,69.60041139,13.46993671,29.0,15.0
2019-10-31 08:00,27.04814935,32.36363636,35.67532468,66.81529221,13.83840909,30.0,13.0
2019-10-31 09:00,29.54050473,32.73501577,36.59621451,61.09309148,15.21085174,36.0,11.0
2019-10-31 10:00,28.60753943,32.32492114,36.24605678,44.68157729,21.58678233,37.0,12.0
2019-10-31 11:00,24.89120253,28.84493671,30.87658228,32.18477848,28.02474684,35.0,12.0
2019-10-31 12:00,25.80303797,28.31329114,30.08860759,29.13003165,30.66401899,41.0,12.0
2019-10-31 13:00,27.81415873,32.43809524,36.93968254,33.14930159,28.81342857,57.0,16.0
2019-10-31 14:00,27.4785489,34.84542587,41.09463722,37.62290221,26.61634069,85.0,24.0
2019-10-31 15:00,26.45831746,34.43174603,41.01904762,40.84333333,25.06726984,108.0,25.0
2019-10-31 16:00,26.397381699999997,35.39432177,42.74763407,44.05365931,24.36258675,125.0,30.0
2019-10-31 17:00,26.63933544,38.08227848,46.933544299999994,50.18705696,22.90246835,143.0,37.0
2019-10-31 18:00,25.02649842,39.60883281,49.15457413,57.94239748,21.25958991,159.0,37.0
2019-10-31 19:00,25.44037855,42.16088328,52.548895900000005,62.24009464,20.6584858,167.0,40.0
2019-10-31 20:00,28.65341772,45.78481013,57.76898734,62.2810443,20.73857595,181.0,40.0
2019-10-31 21:00,30.2113522,47.86163522,60.26415094,64.06883648,20.35449686,176.0,42.0
2019-10-31 22:00,28.03980519,46.33766234,57.77272727,66.05282468,19.94477273,144.0,36.0
2019-10-31 23:00,29.78455696,48.83544304,61.38924051,68.085,19.78639241,128.0,32.0
2019-11-01 00:00,32.86709779,52.77287066,66.40378549,70.43094637,19.76722397,159.0,37.0
2019-11-01 01:00,38.33261829999999,57.76656151,70.62145109999999,71.41198738,19.26892744,172.0,41.0
2019-11-01 02:00,47.46533333,65.48888889,75.10793651,71.43619048,19.160761899999997,168.0,40.0
2019-11-01 03:00,51.3693038,69.52531646,77.64556962,71.27819620000001,19.65148734,183.0,46.0
2019-11-01 04:00,59.74257143,77.91746032,85.09206349,72.04863492,19.07222222,200.0,47.0
2019-11-01 05:00,62.8555205,81.49842271,88.65299685,73.21933754,18.49324921,209.0,51.0
2019-11-01 06:00,72.04164038,91.41324921,98.61198738,74.77586751,17.91769716,201.0,50.0
2019-11-01 07:00,73.32056962,93.92088608,101.38607590000001,77.21338608,17.16522152,200.0,51.0
2019-11-01 08:00,68.25003155,86.72555205,93.52681388,73.39675079,17.02716088,185.0,47.0
2019-11-01 09:00,67.87088328,83.81703470000001,90.46687697,66.40621451,18.08179811,176.0,51.0
2019-11-01 10:00,57.17208202,54.43217666,66.57728707,37.95785489,24.66473186,139.0,43.0
2019-11-01 11:00,59.92111111,47.78412698,59.23809524,23.51831746,31.06320635,99.0,34.0
2019-11-01 12:00,53.95981013,41.24683544,50.25,21.20613924,30.953544300000004,94.0,32.0
2019-11-01 13:00,52.92678233,39.01261829999999,47.25236593,18.62470032,31.4615142,75.0,28.0
2019-11-01 14:00,54.78384127,40.15555556,48.61269841,19.33060317,30.18438095,71.0,27.0
2019-11-01 15:00,55.88028481,42.00316456,51.15189873,22.63860759,26.49857595,67.0,29.0
2019-11-01 16:00,56.60805031,41.88364779999999,50.85849057,21.14430818,27.4772327,61.0,25.0
2019-11-01 17:00,55.70810726,41.67823344,50.73817035,22.39492114,25.53876972,,
2019-11-01 18:00,49.42870662,38.68769716,46.561514200000005,26.93091483,21.81804416,,
2019-11-01 19:00,45.25155063,34.48101266,40.38291139,28.27898734,20.55585443,58.0,32.0
2019-11-01 20:00,44.2628481,32.79113924,37.43670886,28.69661392,20.06439873,49.0,23.0
2019-11-01 21:00,45.80312303,36.16088328,42.61198738,32.72135647,19.41082019,50.0,23.0
2019-11-01 22:00,47.64126984,41.27301587,50.04126984,40.55711111,18.05206349,59.0,28.0
2019-11-01 23:00,47.05531646,41.57594937,50.37025316,43.278955700000004,17.50129747,59.0,30.0
2019-11-02 00:00,45.18977918,43.58044164,53.10725552,50.29895899,16.82791798,61.0,28.0
2019-11-02 01:00,44.47479495,45.44479495,56.170347,56.24059937,15.91274448,68.0,30.0
2019-11-02 02:00,44.57522152,45.205696200000006,56.12341772,57.27439873,15.38015823,61.0,29.0
2019-11-02 03:00,44.3881962,46.18987342,56.88924051,59.67066456,15.06958861,60.0,29.0
2019-11-02 04:00,45.70305994,47.20189274,58.21451104,60.23747634,14.69791798,59.0,29.0
2019-11-02 05:00,46.30599369,48.07570978,59.94952681,61.77829653,14.25422713,59.0,30.0
2019-11-02 06:00,47.4151735,50.32176656,62.74763407,64.66362776,13.71936909,60.0,30.0
2019-11-02 07:00,48.62350158,51.21766562,63.70347003,64.56507886,13.58958991,64.0,31.0
2019-11-02 08:00,49.19113924,51.82911392,65.01898734,63.1921519,14.09870253,66.0,31.0
2019-11-02 09:00,50.90467742,53.23225806,66.64838710000001,57.51945161,15.94454839,77.0,34.0
2019-11-02 10:00,54.84311111,56.52380952,69.2031746,47.49333333,19.4875873,79.0,35.0
2019-11-02 11:00,61.30666667,59.75786164,71.06603774,37.70012579,23.65918239,82.0,40.0
2019-11-02 12:00,62.17044025,59.27358491,70.65408805,35.83279874,25.30286164,88.0,40.0
2019-11-02 13:00,61.16942857,54.97777778,67.82539683,32.14996825,27.45501587,91.0,42.0
2019-11-02 14:00,62.38563291,59.41772152,70.83544304,35.26693038,25.42620253,97.0,42.0
2019-11-02 15:00,61.6892429,58.46687697,70.39747634,35.24230284,25.4444795,99.0,45.0
2019-11-02 16:00,59.65607595,57.67088608,69.94936709,38.12367089,23.67158228,103.0,44.0
2019-11-02 17:00,61.32794953,61.98738170000001,72.65615142,40.83343849,22.19365931,109.0,46.0
2019-11-02 18:00,63.76009464,66.84227129,75.49211356,42.86839117,21.18697161,107.0,46.0
2019-11-02 19:00,61.91170886,65.67405063,74.90822785,44.53477848,20.29246835,108.0,47.0
2019-11-02 20:00,65.60365079,69.9015873,77.61904762,43.27774603,19.56193651,106.0,51.0
2019-11-02 21:00,73.14280757,81.88958991,87.77287066,45.14223975,19.25381703,107.0,54.0
2019-11-02 22:00,80.14136076,92.07278481,98.26898734,45.48756329,19.00044304,112.0,61.0
2019-11-02 23:00,72.59238994,79.85534591,85.48742138,43.28248428,18.82707547,107.0,60.0
2019-11-03 00:00,64.80311321,66.64779874,75.91823899,41.70899371,18.57575472,90.0,49.0
2019-11-03 01:00,65.58908228,70.41455696,77.81962025,45.69,18.39512658,87.0,47.0
2019-11-03 02:00,66.97566456,75.5664557,80.88924051,50.87446203,18.017848100000002,86.0,46.0
2019-11-03 03:00,68.93031646,79.89240506,85.00316456,53.27544304,17.85287975,88.0,49.0
2019-11-03 04:00,72.66353312,88.33753943,93.82649842,61.08328076,17.08031546,96.0,50.0
2019-11-03 05:00,74.57177215,90.94936709,96.78797468,62.05329114,16.35164557,102.0,55.0
2019-11-03 06:00,76.67828571,94.36190476,100.5015873,65.32333333,15.84273016,96.0,53.0
2019-11-03 07:00,79.36235849,97.79245283,104.3301887,65.36962264,15.35311321,99.0,54.0
2019-11-03 08:00,82.48949527,101.7634069,108.44794950000001,64.80921136,15.34864353,99.0,56.0
2019-11-03 09:00,88.19914557,108.05696200000001,115.0664557,59.78509494,16.46098101,104.0,60.0
2019-11-03 10:00,94.67933754,106.24921140000001,112.7444795,43.47466877,21.72766562,108.0,61.0
2019-11-03 11:00,91.93813879999999,88.48580442,93.44164038,26.07596215,29.16817035,104.0,57.0
2019-11-03 12:00,83.78634921,74.83492063,80.89206349,23.62187302,31.86926984,99.0,51.0
2019-11-03 13:00,60.08098101,47.75,58.32594937,23.76867089,32.02787975,81.0,39.0
2019-11-03 14:00,25.95160883,24.85488959,26.85173502,26.55015773,30.04154574,46.0,22.0
2019-11-03 15:00,17.72874214,16.25471698,17.17295597,31.05179245,27.16238994,27.0,12.0
2019-11-03 16:00,12.52025316,9.724683544,10.46835443,31.99221519,26.40626582,22.0,11.0
2019-11-03 17:00,8.334588607999999,5.977848101,6.389240506,35.3110443,24.31537975,16.0,11.0
2019-11-03 18:00,6.617563291000001,4.689873418,5.17721519,41.71183544,21.47031646,17.0,9.0
2019-11-03 19:00,6.297943038,4.575949367,4.971518987,45.44686709,20.01753165,14.0,9.0
2019-11-03 20:00,7.30352381,5.657142857,6.044444444,47.79873016,18.75273016,12.0,6.0
2019-11-03 21:00,4.0842088610000005,2.4240506330000002,2.7373417719999997,49.69917722,17.76718354,9.0,7.0
2019-11-03 22:00,3.7157366769999998,2.131661442,2.344827586,51.4222884,17.18144201,7.0,4.0
2019-11-03 23:00,3.739432177,2.27444795,2.561514196,52.76602524,16.68839117,5.0,2.0
2019-11-04 00:00,3.70193038,2.313291139,2.53164557,53.94357595,16.22813291,6.0,4.0
2019-11-04 01:00,3.7068670889999997,2.414556962,2.768987342,55.26506329,15.79889241,9.0,3.0
2019-11-04 02:00,3.773196203,2.5474683540000003,2.8322784810000003,56.09373418,15.51563291,7.0,3.0
2019-11-04 03:00,3.7670886080000003,2.556962025,2.772151899,57.02050633,15.17221519,9.0,5.0
2019-11-04 04:00,3.936202532,2.810126582,3.151898734,58.24553797,14.88585443,7.0,3.0
2019-11-04 05:00,4.078037975,2.955696203,3.357594937,58.95408228,14.61246835,9.0,5.0
2019-11-04 06:00,4.512436709,3.449367089,3.867088608,60.17892405,14.17025316,8.0,4.0
2019-11-04 07:00,5.233679245,4.295597484,4.748427673,60.87496855,13.93367925,9.0,5.0
2019-11-04 08:00,6.345664557,5.5284810129999995,6.034810127,61.08405063,13.82436709,12.0,4.0
2019-11-04 09:00,9.232176656,8.264984227000001,8.924290221,58.41003155,14.55876972,18.0,8.0
2019-11-04 10:00,10.58652997,8.214511041,8.899053627999999,38.98977918,22.28192429,16.0,5.0
2019-11-04 11:00,12.25855738,9.524590164,10.31803279,23.65790164,31.11331148,17.0,4.0
2019-11-04 12:00,12.2164557,9.294303797000001,9.993670886,22.68306962,31.99417722,17.0,5.0
2019-11-04 13:00,12.09455696,8.800632911000001,9.379746835,24.60462025,29.12025316,17.0,7.0
2019-11-04 14:00,12.96403175,9.438095237999999,10.16190476,23.17352381,29.41057143,15.0,5.0
2019-11-04 15:00,13.48155063,9.420886076,10.23734177,25.13664557,26.39844937,18.0,5.0
2019-11-04 16:00,14.96550633,10.68987342,11.46518987,23.977151899999996,27.26677215,18.0,7.0
2019-11-04 17:00,16.47542857,12.03492063,12.82857143,26.40946032,25.3371746,19.0,9.0
2019-11-04 18:00,23.56939683,18.51111111,20.15238095,32.29968254,21.614761899999998,24.0,12.0
2019-11-04 19:00,27.56487342,22.75,24.32594937,38.55506329,19.88506329,23.0,13.0
2019-11-04 20:00,26.42803797,26.23417722,27.96202532,47.74091772,18.65768987,30.0,13.0
2019-11-04 21:00,23.59858044,25.451104100000002,26.89274448,52.30227129,17.89293375,28.0,12.0
2019-11-04 22:00,23.97463722,25.89589905,27.23028391,52.22258675,17.96066246,27.0,13.0
2019-11-04 23:00,23.27685714,26.08253968,27.54603175,55.61965079,17.01965079,33.0,15.0
2019-11-05 00:00,22.48262987,26.83116883,28.51298701,59.08727273,16.2562987,35.0,15.0
2019-11-05 01:00,22.5018038,27.97151899,29.58227848,62.07306962,15.53990506,32.0,13.0
2019-11-05 02:00,24.975,30.02531646,32.42088608,63.29981013,14.99572785,32.0,15.0
2019-11-05 03:00,24.69082019,30.29337539,33.14511041,64.52883281,14.73917981,33.0,16.0
