,AI,RAW,PM10,RH,TEMP
2019-10-18 12:00,8.031142857,5.895238095,6.349206349,28.69034921,31.03365079
2019-10-18 13:00,8.03278481,5.965189873,6.338607595,28.05477848,31.66455696
2019-10-18 14:00,7.910490196,5.934640523,6.352941176,31.84297386,29.83562092
2019-10-18 15:00,8.729063545,6.7090301,7.100334448,35.38876254,27.88107023
2019-10-18 16:00,8.392088608,6.386075949,6.791139241,34.16199367,29.06259494
2019-10-18 17:00,10.07187898,7.802547771,8.503184713,41.15363057,25.9688535
2019-10-18 18:00,8.722246835,6.601265823,7.142405063,44.72968354,24.25025316
2019-10-18 19:00,10.02512739,8.057324841,8.757961783,47.64076433,22.80792994
2019-10-18 20:00,11.24984227,9.539432177,10.19242902,49.11384858,22.20719243
2019-10-18 21:00,12.01060317,11.52063492,12.46984127,51.41666667,21.48015873
2019-10-18 22:00,11.83803797,11.71835443,12.50316456,52.41050633,21.06386076
2019-10-18 23:00,10.90847619,10.3968254,11.26666667,53.40853968,20.45380952
2019-10-19 0:00,10.63993671,10.18037975,10.91772152,54.31936709,20.33164557
2019-10-19 1:00,10.55955414,10.49044586,11.1433121,55.33856688,20.36127389
2019-10-19 2:00,9.842839117,10.00946372,10.71608833,57.59100946,19.81195584
2019-10-19 3:00,9.117911392,8.462025316,9.10443038,57.20803797,19.17712025
2019-10-19 4:00,8.762848101,7.737341772,8.294303797,56.44186709,18.76405063
2019-10-19 5:00,10.31693038,11.66139241,12.36392405,58.3928481,18.46477848
2019-10-19 6:00,12.36733766,18.06818182,19.2012987,61.46142857,18.04230519
2019-10-19 7:00,11.20993651,16.3968254,17.43174603,64.01971429,17.63971429
2019-10-19 8:00,12.5231962,19.01265823,20.10443038,62.86237342,17.63806962
2019-10-19 9:00,17.45196825,26.20952381,27.7015873,58.94098413,18.75507937
2019-10-19 10:00,16.44012618,18.21766562,19.21766562,40.08511041,25.91271293
2019-10-19 11:00,7.662618297,4.968454259,5.365930599,22.58041009,34.92006309
2019-10-19 12:00,8.083460317,4.536507937,5.003174603,20.34739683,36.88263492
2019-10-19 13:00,12.47816456,10.00632911,10.78797468,22.93477848,34.34053797
2019-10-19 14:00,14.275,12.68789809,13.32484076,25.67630573,32.35305732
2019-10-19 15:00,16.79504732,15.50157729,16.41009464,29.94258675,28.70258675
2019-10-19 16:00,16.25056962,14.90189873,15.75632911,29.61509494,29.19765823
2019-10-19 17:00,18.24170347,17.78864353,18.50473186,30.97425868,27.87438486
2019-10-19 18:00,20.14996825,22.18730159,23.36190476,38.50387302,24.47212698
2019-10-19 19:00,21.4664557,28.86708861,31.20886076,49.94981013,22.38392405
2019-10-19 20:00,24.53949367,37.5443038,44.50949367,56.01971519,21.36917722
2019-10-19 21:00,20.89506329,33.22151899,37.54113924,59.66439873,20.61667722
2019-10-19 22:00,20.3877918,33.72870662,38.4384858,62.01116719,20.34974763
2019-10-19 23:00,24.43012698,40.41587302,48.61904762,61.96028571,20.44552381
2019-10-20 0:00,27.885,44.59493671,54.42088608,62.01987342,20.30085443
2019-10-20 1:00,25.38747634,42.56466877,51.43217666,64.77239748,19.46375394
2019-10-20 2:00,23.95041139,41.51582278,49.89240506,66.77376582,18.83677215
2019-10-20 3:00,24.502,42.94285714,51.82857143,68.52733333,18.43142857
2019-10-20 4:00,23.9781962,43.08227848,52.00949367,70.10503165,18.03674051
2019-10-20 5:00,25.01772152,44.42088608,54.10443038,71.65974684,17.53427215
2019-10-20 6:00,25.35022082,45.20504732,55.12618297,73.07706625,17.16561514
2019-10-20 7:00,27.24094937,46.06962025,56.44303797,73.08098101,16.81158228
2019-10-20 8:00,30.27857595,48.04746835,59.30063291,71.01822785,17.32015823
2019-10-20 9:00,34.30681388,50.40063091,62.46056782,65.53873817,18.92205047
2019-10-20 10:00,39.30670886,53.26582278,66.08227848,58.10756329,21.27503165
2019-10-20 11:00,52.46681388,59.5488959,70.99369085,52.56599369,23.03167192
2019-10-20 12:00,62.87628571,55.08571429,67.71428571,37.54228571,29.43352381
2019-10-20 13:00,58.59487261,46.1910828,56.65923567,28.92490446,33.98121019
2019-10-20 14:00,36.73253165,33.2056962,37.46835443,27.60262658,32.91699367
2019-10-20 15:00,27.3771519,30.62341772,33.20253165,30.83920886,29.54186709
2019-10-20 16:00,36.49971519,35.36392405,41.12025316,29.35234177,29.60962025
2019-10-20 17:00,34.51730159,34.57777778,39.85079365,29.73771429,28.99673016
2019-10-20 18:00,30.88408228,35.32594937,41.20253165,35.24993671,25.75731013
2019-10-20 19:00,42.43808777,48.64576803,57.60188088,45.6245768,22.91799373
2019-10-20 20:00,57.27790476,66.34603175,74.8031746,55.41688889,21.51463492
2019-10-20 21:00,53.60022082,65.13249211,74.10725552,58.20255521,20.94697161
2019-10-20 22:00,47.1264557,59.5664557,70.63291139,58.68797468,20.57332278
2019-10-20 23:00,32.99303797,48.21518987,59.54746835,62.51243671,19.60237342
2019-10-21 0:00,31.9810443,47.77848101,58.87974684,65.02158228,18.85974684
2019-10-21 1:00,32.08936508,47.26666667,58.12380952,65.79079365,18.34428571
2019-10-21 2:00,32.24831746,47.63174603,58.63174603,67.52412698,17.78003175
2019-10-21 3:00,30.82088608,45.5,55.50949367,67.79518987,17.38028481
2019-10-21 4:00,30.63206349,44.88253968,54.77460317,68.15746032,17.06368254
2019-10-21 5:00,29.54806962,43.44936709,52.45886076,68.53335443,16.72015823
2019-10-21 6:00,28.67733333,41.97460317,50.52063492,68.7447619,16.3391746
2019-10-21 7:00,27.89149206,40.95555556,49.18095238,69.25711111,15.99393651
2019-10-21 8:00,29.47615873,41.1047619,49.35238095,67.20114286,16.30939683
2019-10-21 9:00,33.38851266,42.24367089,50.65189873,61.55110759,17.52132911
2019-10-21 10:00,34.9710443,39.66139241,47.2943038,44.31598101,24.10496835
2019-10-21 11:00,40.09458861,35.58227848,41.48417722,27.51791139,31.82028481
2019-10-21 12:00,46.12582278,35.32278481,40.89873418,21.78221519,35.14708861
2019-10-21 13:00,54.06632911,39.67721519,47.64873418,20.67803797,35.56987342
2019-10-21 14:00,43.64202614,34.32352941,39.4379085,21.45650327,33.61676471
2019-10-21 15:00,30.09735016,27.81072555,29.50788644,23.4159306,31.06817035
2019-10-21 16:00,28.25741325,26.1955836,27.69716088,22.77365931,31.2151735
2019-10-21 17:00,30.45721519,28.34493671,30.5443038,23.9196519,30.35268987
2019-10-21 18:00,39.57911392,38.19936709,45.49050633,31.1706962,27.05117089
2019-10-21 19:00,55.17656151,52.60252366,65.63722397,39.37211356,24.82384858
2019-10-21 20:00,52.79626623,53.59415584,65.88311688,41.75857143,24.13444805
2019-10-21 21:00,34.72278481,43.22468354,52.63607595,46.65148734,22.81477848
2019-10-21 22:00,35.10915584,45.61363636,55.8961039,51.77337662,21.83409091
2019-10-21 23:00,36.05522876,46.90196078,57.73529412,54.54382353,20.98738562
2019-10-22 0:00,34.03189274,44.0851735,53.53312303,55.18362776,20.41678233
2019-10-22 1:00,34.75170886,45.81012658,56.16772152,57.85917722,19.81142405
2019-10-22 2:00,34.68484177,46.63924051,57.5,59.66867089,19.47136076
2019-10-22 3:00,32.40136076,46.81329114,57.68670886,64.25401899,18.63588608
2019-10-22 4:00,31.58649842,45.22712934,55.36277603,64.13820189,18.37630915
2019-10-22 5:00,30.63796825,44.44761905,54.2,65.22349206,18.0175873
2019-10-22 6:00,30.17419558,42.27760252,51.05993691,64.12129338,17.77476341
2019-10-22 7:00,30.56656151,42.59621451,51.50788644,64.7773817,17.50716088
2019-10-22 8:00,31.23708861,42.69936709,51.6835443,62.53768987,18.15085443
2019-10-22 9:00,34.36898734,43.08544304,52.07911392,56.06468354,19.57107595
2019-10-22 10:00,38.86050633,42.35126582,51.29113924,41.97968354,25.10098101
2019-10-22 11:00,44.03867089,36.9335443,43.55063291,26.42129747,32.69202532
2019-10-22 12:00,40.82432177,32.59936909,36.29337539,22.92637224,35.25971609
2019-10-22 13:00,36.89025316,30.21835443,32.85443038,23.13835443,34.9731962
2019-10-22 14:00,28.44334385,26.6466877,28.32807571,24.5226183,33.42949527
2019-10-22 15:00,21.21333333,22.95555556,24.25714286,27.56926984,30.95514286
2019-10-22 16:00,19.41142405,20.52531646,21.61075949,27.82971519,30.50496835
2019-10-22 17:00,20.37601266,22.25,23.36392405,29.36224684,29.79221519
2019-10-22 18:00,21.37452532,24.2056962,25.64556962,35.09398734,26.48977848
2019-10-22 19:00,24.72338608,30.19936709,33.0221519,39.03541139,24.99455696
2019-10-22 20:00,31.70455696,39.84493671,47.87341772,42.36183544,24.24920886
2019-10-22 21:00,42.6408254,49.52063492,61.06349206,47.06301587,23.73892063
2019-10-22 22:00,23.88720635,34.69206349,40.13333333,52.05396825,22.36269841
2019-10-22 23:00,23.84490506,34.87658228,40.48417722,53.11664557,21.7653481
2019-10-23 0:00,24.0251735,35.48264984,41.50788644,54.31782334,21.29466877
2019-10-23 1:00,22.61734177,33.16139241,37.57911392,54.94582278,20.78389241
2019-10-23 2:00,21.76237342,32.56329114,36.53481013,56.83357595,20.18746835
2019-10-23 3:00,21.0411041,31.42271293,34.56466877,57.54268139,19.61829653
2019-10-23 4:00,20.85460568,31.92429022,35.63091483,58.99022082,19.32362776
2019-10-23 5:00,21.03101266,33.49683544,38.30379747,60.95639241,19.08471519
2019-10-23 6:00,19.71301887,31.11320755,34.3081761,60.38518868,19.12220126
2019-10-23 7:00,16.98386076,24.64873418,25.94303797,57.48484177,19.03164557
2019-10-23 8:00,16.80511111,23.87301587,25.1968254,56.7331746,19.10463492
2019-10-23 9:00,19.83034591,25.43710692,27.25786164,52.02839623,20.20798742
2019-10-23 10:00,17.85129747,19.99683544,21.15506329,46.78775316,21.44563291
2019-10-23 11:00,18.06990476,18.24126984,19.50793651,37.7511746,25.15339683
2019-10-23 12:00,15.91136508,14.48253968,15.39047619,35.57114286,25.97609524
2019-10-23 13:00,14.45172956,12.12264151,12.70754717,30.94509434,28.64150943
2019-10-23 14:00,14.37139683,11.95873016,12.73015873,31.16295238,28.41034921
2019-10-23 15:00,14.95857143,12.66666667,13.39365079,33.47974603,26.96444444
2019-10-23 16:00,15.29072785,13.65189873,14.39556962,36.14012658,25.88193038
2019-10-23 17:00,16.04379747,15.66455696,16.57911392,40.23734177,24.42531646
2019-10-23 18:00,16.22642405,16.37341772,17.2278481,42.60547468,23.51911392
2019-10-23 19:00,17.00243671,18.65189873,19.59493671,46.12556962,22.51632911
2019-10-23 20:00,17.5715142,20.72870662,21.83596215,48.8155836,21.97637224
2019-10-23 21:00,18.43371429,24.72063492,26.02857143,52.99460317,21.31644444
2019-10-23 22:00,19.48063291,27.17721519,28.85443038,54.00234177,21.18572785
2019-10-23 23:00,20.88015823,28.41139241,30.33227848,52.73373418,20.82553797
2019-10-24 0:00,23.73488889,30.12380952,32.74603175,51.23730159,20.34888889
2019-10-24 1:00,24.03415873,31.21904762,34.52380952,52.33101587,20.22993651
2019-10-24 2:00,24.50674267,31.42019544,34.90228013,51.35156352,20.49726384
2019-10-24 3:00,25.04268987,30.93037975,34.04113924,50.4635443,20.44113924
2019-10-24 4:00,24.61746032,31.13333333,34.58412698,50.93761905,20.50780952
2019-10-24 5:00,24.85626582,31.60443038,34.91772152,50.65417722,20.69481013
2019-10-24 6:00,26.9337224,32.62460568,36.78864353,49.84492114,20.58324921
2019-10-24 7:00,28.77498423,33.52996845,38.62776025,50.12473186,20.08570978
2019-10-24 8:00,31.75373418,36.53797468,43.4778481,49.97591772,20.11746835
2019-10-24 9:00,33.45253968,38.54603175,45.87619048,47.07926984,21.19530159
2019-10-24 10:00,32.64322785,38.26898734,46.06329114,42.77563291,22.92949367
2019-10-24 11:00,26.91699367,32.88291139,37.61708861,37.98202532,25.35240506
2019-10-24 12:00,24.28255521,28.93059937,31.17350158,33.84003155,27.54388013
2019-10-24 13:00,24.43161392,25.25,26.88291139,25.9810443,31.95158228
2019-10-24 14:00,23.37460568,23.63091483,24.91167192,24.82003155,32.01400631
2019-10-24 15:00,21.31643533,22.64353312,24.01892744,28.02933754,29.54082019
2019-10-24 16:00,19.99902516,20.69496855,22.02830189,28.02188679,29.52283019
2019-10-24 17:00,18.74326984,17.88888889,18.94603175,29.53012698,27.81320635
2019-10-24 18:00,17.00231013,14.57911392,15.58227848,33.26268987,24.95759494
2019-10-24 19:00,16.37417722,13.68670886,14.67721519,34.29243671,24.04642405
2019-10-24 20:00,14.68420886,11.44936709,12.30063291,34.66920886,23.37623418
2019-10-24 21:00,14.01933754,11.20820189,12.02208202,38.51583596,22.24176656
2019-10-24 22:00,15.07361905,13.55555556,14.6031746,42.87933333,21.43019048
2019-10-24 23:00,15.35889241,13.75,14.78797468,42.91056962,20.94512658
2019-10-25 0:00,15.06526814,12.74763407,13.61514196,42.2555836,20.58514196
2019-10-25 1:00,14.51822785,12.25949367,13.17721519,43.12911392,20.35933544
2019-10-25 2:00,15.02879747,13.4778481,14.36392405,45.08287975,19.94382911
2019-10-25 3:00,18.12911392,17.83860759,19.04113924,46.60712025,19.35949367
2019-10-25 4:00,18.3732381,19.05396825,20.47936508,48.79793651,18.94263492
2019-10-25 5:00,17.21927215,18.38607595,19.71202532,50.10075949,18.82496835
2019-10-25 6:00,16.75439873,18.2056962,19.61075949,50.94246835,18.63522152
2019-10-25 7:00,16.97834921,18.17777778,19.4984127,49.78888889,19.01504762
2019-10-25 8:00,17.13379747,19.34177215,20.7278481,50.2396519,19.37753165
2019-10-25 9:00,19.13493671,21.97151899,23.43987342,49.99547468,19.54018987
2019-10-25 10:00,15.27946372,14.02208202,15,34.75662461,26.3955836
2019-10-25 11:00,11.22458861,8.550632911,9.234177215,22.88392405,32.83417722
2019-10-25 12:00,12.16376582,9.408227848,10.18670886,23.83022152,31.93939873
2019-10-25 13:00,13.92287975,11.11075949,12.00316456,21.18832278,33.25344937
2019-10-25 14:00,15.20159236,12.01273885,12.92038217,26.20961783,29.12143312
2019-10-25 15:00,19.29243671,18.75316456,20.12974684,29.71259494,27.67879747
2019-10-25 16:00,19.47740506,19.51582278,20.9556962,33.71901899,25.60803797
2019-10-25 17:00,17.31993671,16.03797468,17.05696203,36.17101266,24.38588608
2019-10-25 18:00,16.28844444,15.46666667,16.63809524,41.5908254,22.63488889
2019-10-25 19:00,18.11548896,22.44794953,23.93375394,50.24810726,21.45053628
2019-10-25 20:00,20.29081699,29.17973856,31.96078431,54.83882353,21.30679739
2019-10-25 21:00,22.0578481,41.04746835,49.84493671,73.54234177,19.14974684
2019-10-25 22:00,20.119653,37.41640379,44.64353312,69.15731861,18.67694006
2019-10-25 23:00,22.11233438,36.43533123,42.70977918,65.21198738,17.99343849
2019-10-26 0:00,21.93313291,31.32594937,34.87658228,63.14946203,16.68974684
2019-10-26 1:00,19.70044444,25.85396825,27.57142857,62.60279365,15.56469841
2019-10-26 2:00,18.33577287,22.39116719,23.84858044,62.32706625,14.88798107
2019-10-26 3:00,26.77686709,27.04746835,29.07911392,59.85518987,14.20594937
2019-10-26 4:00,33.63993671,30.81329114,33.40822785,58.61123418,13.21063291
2019-10-26 5:00,42.54696203,36.48734177,42.75316456,57.03629747,12.1981962
2019-10-26 6:00,42.07132911,34.17721519,38.83544304,57.88955696,10.99493671
2019-10-26 7:00,41.77699367,33.64556962,37.78481013,58.23420886,10.75234177
2019-10-26 8:00,44.26440252,35.97169811,41.85220126,57.23393082,11.03663522
2019-10-26 9:00,45.04344156,35.41883117,41.19155844,52.43100649,12.17428571
2019-10-26 10:00,42.37332278,32.16455696,35.94620253,41.83693038,15.85933544
2019-10-26 11:00,42.83712025,32.78481013,37.05063291,36.56911392,17.86610759
2019-10-26 12:00,40.55247619,32.86984127,37.19365079,28.62657143,22.69073016
2019-10-26 13:00,37.5792429,31.05993691,33.9148265,23.80564669,25.35511041
2019-10-26 14:00,37.92656151,30.31230284,32.84227129,26.19829653,23.18637224
2019-10-26 15:00,41.42359621,30.98422713,34.29022082,32.870347,19.06100946
2019-10-26 16:00,41.5353481,31.76265823,35.46202532,35.17262658,18.52712025
2019-10-26 17:00,37.82066667,28.99365079,31.25396825,36.50326984,18.56349206
2019-10-26 18:00,33.89615142,24.36277603,25.89589905,43.41772871,15.67706625
2019-10-26 19:00,34.8753481,25.60759494,27.32278481,47.00224684,14.43341772
2019-10-26 20:00,36.06628571,26.06031746,27.93333333,46.07625397,14.41777778
2019-10-26 21:00,34.60886435,25.1955836,27.09148265,46.66728707,14.47264984
2019-10-26 22:00,37.67101587,30.19047619,32.73650794,49.49463492,14.36771429
2019-10-26 23:00,37.49820189,29.03470032,31.53943218,49.51536278,13.86504732
2019-10-27 0:00,40.50183544,29.58227848,32.12658228,49.22863924,12.75446203
2019-10-27 1:00,41.24462025,31.25,34.65822785,52.03474684,12.15259494
2019-10-27 2:00,40.92377358,29.00628931,31.62578616,50.66034591,11.71132075
2019-10-27 3:00,41.64275316,29.47468354,32.09177215,51.01246835,11.47636076
2019-10-27 4:00,42.96718354,31.44936709,34.61075949,51.42639241,11.63582278
2019-10-27 5:00,41.7851735,33.80757098,38.01577287,56.36971609,11.51927445
2019-10-27 6:00,40.33174051,34.14556962,38.74050633,59.64759494,11.17522152
2019-10-27 7:00,39.65173502,34.09463722,39.01577287,61.15520505,10.92305994
2019-10-27 8:00,39.5531962,36.00949367,42.02531646,63.99844937,10.84193038
2019-10-27 9:00,43.26352381,41.18412698,49.98730159,64.15031746,11.48190476
2019-10-27 10:00,46.06316456,41.43037975,50.0664557,41.39607595,20.13493671
2019-10-27 11:00,48.27110759,37.13291139,43.87025316,22.23528481,29.10107595
2019-10-27 12:00,28.70623418,22.80696203,24.35759494,18.61126582,28.98841772
2019-10-27 13:00,28.39911392,23.54746835,24.92721519,22.55753165,25.9628481
2019-10-27 14:00,27.51518987,22.36075949,23.7278481,24.7385443,24.67449367
2019-10-27 15:00,31.92373041,25.36050157,26.57366771,27.86557994,22.85924765
2019-10-27 16:00,31.24537975,26.27531646,27.58544304,29.10091772,23.14212025
2019-10-27 17:00,29.65198113,24.3490566,25.66666667,33.03113208,21.59946541
2019-10-27 18:00,31.52286645,24.96742671,26.32899023,38.65801303,18.97309446
2019-10-27 19:00,33.90686709,27.51582278,29.21518987,42.25949367,17.70297468
2019-10-27 20:00,35.80101266,30.86708861,33.5664557,44.56879747,17.52474684
2019-10-27 21:00,37.25939683,33.54603175,38.16825397,46.94806349,17.20869841
2019-10-27 22:00,36.15315457,33.37223975,37.72870662,49.67649842,16.64634069
2019-10-27 23:00,34.89806349,32.5968254,36.3968254,52.31711111,15.88187302
2019-10-28 0:00,33.87772152,32.63291139,36.38607595,55.1021519,15.32863924
2019-10-28 1:00,34.69479365,35.76825397,41.84444444,59.55222222,14.7728254
2019-10-28 2:00,36.09149206,39.12380952,46.39047619,63.70590476,14.15498413
2019-10-28 3:00,35.4251735,39.2807571,46.6466877,65.89974763,13.73104101
2019-10-28 4:00,36.66515823,41.49683544,50.37658228,68.57911392,13.16898734
2019-10-28 5:00,37.65268139,42.46687697,51.10725552,69.66350158,12.76214511
2019-10-28 6:00,39.34678233,43.7444795,52.3533123,70.05227129,12.43785489
2019-10-28 7:00,40.46422222,44.35555556,53.36507937,69.97371429,12.21936508
2019-10-28 8:00,44.22791139,46.46202532,56.42721519,66.86224684,12.5525
2019-10-28 9:00,48.72,51.14195584,63.28391167,64.1307571,13.56671924
2019-10-28 10:00,55.10003165,51.48101266,63.50316456,41.45506329,21.38408228
2019-10-28 11:00,53.98987302,42.94920635,51.65714286,24.22587302,29.74828571
2019-10-28 12:00,47.06403785,37.50473186,44.06940063,23.82429022,29.03413249
2019-10-28 13:00,36.63022082,31.78233438,35.0851735,24.36050473,27.73826498
2019-10-28 14:00,44.82952381,38.73333333,45.86666667,28.72434921,24.8128254
2019-10-28 15:00,39.60750789,36.66561514,42.85804416,31.37839117,23.42315457
2019-10-28 16:00,41.16661392,38.53797468,45.68037975,34.46199367,22.15642405
2019-10-28 17:00,39.81341772,37.60443038,44.49050633,37.04060127,21.38297468
2019-10-28 18:00,36.89742857,35.5047619,41.47936508,41.48203175,20.22828571
2019-10-28 19:00,35.37278481,35.92088608,42.0664557,46.72879747,19.29006329
2019-10-28 20:00,36.13174603,37.74285714,44.5015873,50.77330159,18.33326984
2019-10-28 21:00,35.32984177,39.07278481,46.4778481,55.0918038,17.79231013
2019-10-28 22:00,33.67012698,42.37142857,50.72380952,61.37822222,17.57311111
2019-10-28 23:00,32.52404844,43.01384083,51.65743945,63.56415225,17.42512111
2019-10-29 9:00,14.92019048,26.41904762,30.37460317,70.91774603,15.02688889
2019-10-29 10:00,21.61411392,27.8164557,31.89556962,45.23335443,23.18158228
2019-10-29 11:00,13.0118038,9.585443038,11.80696203,25.82591772,27.84234177
2019-10-29 12:00,13.25850649,9.61038961,11.74025974,28.46191558,25.60230519
2019-10-29 13:00,18.17588608,14.62341772,17.2721519,28.83360759,25.24563291
2019-10-29 14:00,14.31734177,9.64556962,11.5443038,25.27670886,24.54281646
2019-10-29 15:00,14.47085443,9.889240506,11.70253165,28.2925,22.50667722
2019-10-29 16:00,16.0515873,10.91746032,12.35873016,27.6652381,22.28463492
2019-10-29 17:00,14.82240506,9.705696203,11.01898734,29.06962025,21.07613924
2019-10-29 18:00,16.51025237,11.07570978,12.4384858,36.57905363,18.20801262
2019-10-29 19:00,16.69050794,11.40634921,12.58412698,39.64780952,17.2312381
2019-10-29 20:00,20.64847619,13.58095238,14.68888889,39.84228571,16.53634921
2019-10-29 21:00,18.97661392,11.50316456,12.62025316,40.05094937,15.27996835
2019-10-29 22:00,18.74582278,11.51898734,12.48101266,41.75765823,14.75363924
2019-10-29 23:00,18.09275316,11.10759494,12.09810127,43.5914557,13.98610759
2019-10-30 0:00,20.51591772,13.34493671,14.46202532,46.5710443,13.45462025
2019-10-30 1:00,21.08974603,14.05396825,15.35238095,48.668,12.96412698
2019-10-30 2:00,21.46187302,14.32380952,15.72063492,49.46419048,12.62879365
2019-10-30 3:00,19.34765079,12.95555556,14.00634921,50.30273016,12.33419048
2019-10-30 4:00,19.51943038,13.11075949,14.36708861,50.47370253,12.31234177
2019-10-30 5:00,19.10838095,13.62857143,14.85396825,53.57996825,12.03450794
2019-10-30 6:00,21.74763407,17.86750789,19.42271293,59.10555205,11.66328076
2019-10-30 7:00,23.61663522,20.51886792,22.08176101,64.07732704,11.01110063
2019-10-30 8:00,23.95688889,21.45396825,23.21269841,64.91771429,10.99015873
2019-10-30 9:00,30.02492114,26.83280757,28.94006309,61.80429022,11.81984227
2019-10-30 10:00,31.12782334,28.69400631,30.51104101,37.9370347,21.29397476
2019-10-30 11:00,26.05636076,22.67721519,23.81962025,20.19325949,30.26832278
2019-10-30 12:00,22.53176136,19.40340909,20.57954545,21.81653409,28.51159091
2019-10-30 13:00,25.22607595,22.50949367,23.63924051,22.89088608,27.48952532
2019-10-30 14:00,41.38465409,35.81446541,41.33647799,27.07805031,25.3740566
2019-10-30 15:00,36.78806349,32.92380952,37.36190476,31.19187302,23.21371429
2019-10-30 16:00,20.90436709,16.88924051,17.94620253,30.78246835,23.20876582
2019-10-30 17:00,16.0748265,12.06940063,12.84542587,33.16315457,22.03962145
2019-10-30 18:00,9.462208202,6.892744479,7.561514196,40.58072555,18.70457413
2019-10-30 19:00,8.800696203,6.601265823,7.272151899,43.84487342,17.53088608
2019-10-30 20:00,13.73160377,11.21069182,12.13207547,47.2490566,17.31213836
2019-10-30 21:00,19.27914286,16.9047619,18.13650794,49.08098413,17.07025397
2019-10-30 22:00,14.83553797,12.81012658,13.84177215,51.83411392,16.38025316
2019-10-30 23:00,16.54309148,15.79179811,16.86435331,54.75946372,15.83097792
2019-10-31 0:00,16.97625786,17.45283019,18.73899371,57.60606918,15.31757862
2019-10-31 1:00,17.21094937,18.62974684,19.89873418,59.08094937,15.11946203
2019-10-31 2:00,17.76006309,19.59621451,20.8044164,59.88100946,14.95766562
2019-10-31 3:00,19.44066246,22.61514196,24.44479495,62.21725552,14.55829653
2019-10-31 4:00,22.62822222,26.25079365,28.12063492,62.84352381,14.5468254
2019-10-31 5:00,21.16596215,27.28391167,29.29652997,66.25618297,14.19731861
2019-10-31 6:00,21.45154574,27.61514196,29.30914826,67.2977918,13.82173502
2019-10-31 7:00,23.73006329,31.06012658,33.83227848,69.60041139,13.46993671
2019-10-31 8:00,27.04814935,32.36363636,35.67532468,66.81529221,13.83840909
2019-10-31 9:00,29.54050473,32.73501577,36.59621451,61.09309148,15.21085174
2019-10-31 10:00,28.60753943,32.32492114,36.24605678,44.68157729,21.58678233
2019-10-31 11:00,24.89120253,28.84493671,30.87658228,32.18477848,28.02474684
2019-10-31 12:00,25.80303797,28.31329114,30.08860759,29.13003165,30.66401899
2019-10-31 13:00,27.81415873,32.43809524,36.93968254,33.14930159,28.81342857
2019-10-31 14:00,27.4785489,34.84542587,41.09463722,37.62290221,26.61634069
2019-10-31 15:00,26.45831746,34.43174603,41.01904762,40.84333333,25.06726984
2019-10-31 16:00,26.3973817,35.39432177,42.74763407,44.05365931,24.36258675
2019-10-31 17:00,26.63933544,38.08227848,46.9335443,50.18705696,22.90246835
2019-10-31 18:00,25.02649842,39.60883281,49.15457413,57.94239748,21.25958991
2019-10-31 19:00,25.44037855,42.16088328,52.5488959,62.24009464,20.6584858
2019-10-31 20:00,28.65341772,45.78481013,57.76898734,62.2810443,20.73857595
2019-10-31 21:00,30.2113522,47.86163522,60.26415094,64.06883648,20.35449686
2019-10-31 22:00,28.03980519,46.33766234,57.77272727,66.05282468,19.94477273
2019-10-31 23:00,29.78455696,48.83544304,61.38924051,68.085,19.78639241
2019-11-01 0:00,32.86709779,52.77287066,66.40378549,70.43094637,19.76722397
2019-11-01 1:00,38.3326183,57.76656151,70.6214511,71.41198738,19.26892744
2019-11-01 2:00,47.46533333,65.48888889,75.10793651,71.43619048,19.1607619
2019-11-01 3:00,51.3693038,69.52531646,77.64556962,71.2781962,19.65148734
2019-11-01 4:00,59.74257143,77.91746032,85.09206349,72.04863492,19.07222222
2019-11-01 5:00,62.8555205,81.49842271,88.65299685,73.21933754,18.49324921
2019-11-01 6:00,72.04164038,91.41324921,98.61198738,74.77586751,17.91769716
2019-11-01 7:00,73.32056962,93.92088608,101.3860759,77.21338608,17.16522152
2019-11-01 8:00,68.25003155,86.72555205,93.52681388,73.39675079,17.02716088
2019-11-01 9:00,67.87088328,83.8170347,90.46687697,66.40621451,18.08179811
2019-11-01 10:00,57.17208202,54.43217666,66.57728707,37.95785489,24.66473186
2019-11-01 11:00,59.92111111,47.78412698,59.23809524,23.51831746,31.06320635
2019-11-01 12:00,53.95981013,41.24683544,50.25,21.20613924,30.9535443
2019-11-01 13:00,52.92678233,39.0126183,47.25236593,18.62470032,31.4615142
2019-11-01 14:00,54.78384127,40.15555556,48.61269841,19.33060317,30.18438095
2019-11-01 15:00,55.88028481,42.00316456,51.15189873,22.63860759,26.49857595
2019-11-01 16:00,56.60805031,41.8836478,50.85849057,21.14430818,27.4772327
2019-11-01 17:00,55.70810726,41.67823344,50.73817035,22.39492114,25.53876972
2019-11-01 18:00,49.42870662,38.68769716,46.5615142,26.93091483,21.81804416
2019-11-01 19:00,45.25155063,34.48101266,40.38291139,28.27898734,20.55585443
2019-11-01 20:00,44.2628481,32.79113924,37.43670886,28.69661392,20.06439873
2019-11-01 21:00,45.80312303,36.16088328,42.61198738,32.72135647,19.41082019
2019-11-01 22:00,47.64126984,41.27301587,50.04126984,40.55711111,18.05206349
2019-11-01 23:00,47.05531646,41.57594937,50.37025316,43.2789557,17.50129747
2019-11-02 0:00,45.18977918,43.58044164,53.10725552,50.29895899,16.82791798
2019-11-02 1:00,44.47479495,45.44479495,56.170347,56.24059937,15.91274448
