time,AI,RAW,PM10,RH,TEMP
2020-07-20 10:32,6.04,7,7,74.47,26.89
2020-07-20 10:32,6.04,7,9,74.44,26.9
2020-07-20 10:32,6.03,7,7,74.62,26.92
2020-07-20 10:32,6.66,8,8,75,26.9
2020-07-20 10:31,6.65,8,8,75.29,26.89
2020-07-20 10:31,5.37,6,7,75.14,26.88
2020-07-20 10:31,5.37,6,6,74.99,26.87
2020-07-20 10:31,5.38,6,6,74.76,26.9
2020-07-20 10:31,5.39,6,7,74.53,26.91
2020-07-20 10:30,5.4,6,9,74.39,26.94
2020-07-20 10:30,5.38,6,6,74.66,26.95
2020-07-20 10:30,6.01,7,7,75.45,26.96
2020-07-20 10:30,5.36,6,6,75.63,26.95
2020-07-20 10:30,4.71,5,5,75.86,26.93
2020-07-20 10:30,5.35,6,6,75.82,26.9
2020-07-20 10:29,6.64,8,8,75.59,26.89
2020-07-20 10:29,6.01,7,7,75.44,26.9
2020-07-20 10:29,5.37,6,6,75.08,26.88
2020-07-20 10:29,4.73,5,5,74.85,26.88
2020-07-20 10:29,5.37,6,7,74.9,26.87
2020-07-20 10:28,5.37,6,8,75.17,26.85
2020-07-20 10:28,5.37,6,6,75.11,26.85
2020-07-20 10:28,5.36,6,6,75.25,26.83
2020-07-20 10:28,5.37,6,6,75.16,26.83
2020-07-20 10:28,5.37,6,6,75.16,26.84
2020-07-20 10:27,6.01,7,7,75.08,26.83
2020-07-20 10:27,6.66,8,8,74.99,26.84
2020-07-20 10:27,5.36,6,6,75.43,26.86
2020-07-20 10:27,5.35,6,6,75.64,26.86
2020-07-20 10:27,6.01,7,7,75.49,26.86
2020-07-20 10:27,6.01,7,7,75.4,26.86
2020-07-20 10:26,5.36,6,6,75.47,26.87
2020-07-20 10:26,6,7,7,75.55,26.85
2020-07-20 10:26,4.7,5,5,75.73,26.86
2020-07-20 10:26,5.34,6,6,75.87,26.85
2020-07-20 10:26,5.34,6,6,75.99,26.84
2020-07-20 10:25,6.62,8,8,76.16,26.82
2020-07-20 10:25,5.34,6,6,76.16,26.8
2020-07-20 10:25,4.69,5,5,76.09,26.78
2020-07-20 10:25,4.69,5,6,76.12,26.76
2020-07-20 10:25,5.34,6,6,75.85,26.76
2020-07-20 10:24,4.7,5,5,75.62,26.78
2020-07-20 10:24,5.99,7,7,75.83,26.78
2020-07-20 10:24,5.32,6,6,76.5,26.76
2020-07-20 10:24,5.97,7,7,76.32,26.76
2020-07-20 10:24,4.04,4,4,76.05,26.73
2020-07-20 10:23,4.69,5,5,76,26.72
2020-07-20 10:23,6.63,8,8,75.79,26.71
2020-07-20 10:23,6.63,8,8,75.52,26.72
2020-07-20 10:23,6,7,7,75.41,26.72
2020-07-20 10:23,5.35,6,6,75.41,26.72
2020-07-20 10:22,5.35,6,6,75.44,26.72
2020-07-20 10:22,6,7,7,75.34,26.71
2020-07-20 10:22,5.99,7,7,75.34,26.7
2020-07-20 10:22,5.34,6,6,75.57,26.68
2020-07-20 10:22,5.99,7,7,75.6,26.66
2020-07-20 10:22,4.69,5,5,75.48,26.65
2020-07-20 10:21,4.68,5,5,75.77,26.64
2020-07-20 10:21,5.32,6,6,76.23,26.62
2020-07-20 10:21,5.95,7,7,76.67,26.59
2020-07-20 10:21,5.29,6,6,76.93,26.58
2020-07-20 10:21,5.94,7,7,76.84,26.57
2020-07-20 10:20,6.59,8,8,76.6,26.56
2020-07-20 10:20,5.95,7,7,76.49,26.57
2020-07-20 10:20,6.6,8,8,76.2,26.57
2020-07-20 10:20,5.32,6,6,75.97,26.58
2020-07-20 10:20,7.12,9,9,75.71,26.6
2020-07-20 10:19,6.62,8,10,75.41,26.62
2020-07-20 10:19,6.62,8,9,75.59,26.63
2020-07-20 10:19,5.97,7,7,76.03,26.61
2020-07-20 10:19,5.33,6,6,75.97,26.62
2020-07-20 10:19,4.68,5,7,75.86,26.63
2020-07-20 10:18,5.33,6,6,75.86,26.62
2020-07-20 10:18,5.97,7,7,76.03,26.63
2020-07-20 10:18,5.32,6,6,76,26.64
2020-07-20 10:18,5.33,6,6,75.95,26.65
2020-07-20 10:18,4.68,5,5,75.89,26.66
2020-07-20 10:17,5.97,7,7,76.16,26.66
2020-07-20 10:17,6.6,8,8,76.33,26.65
2020-07-20 10:17,6.6,8,8,76.47,26.64
2020-07-20 10:17,5.31,6,6,76.53,26.64
2020-07-20 10:17,5.96,7,7,76.44,26.64
2020-07-20 10:16,5.32,6,6,76.21,26.62
2020-07-20 10:16,5.33,6,6,75.97,26.63
2020-07-20 10:16,5.98,7,7,75.77,26.64
2020-07-20 10:16,5.99,7,7,75.6,26.66
2020-07-20 10:16,5.99,7,7,75.45,26.67
2020-07-20 10:15,5.35,6,6,75.4,26.68
2020-07-20 10:15,5.98,7,8,75.81,26.68
2020-07-20 10:15,5.31,6,8,76.45,26.67
2020-07-20 10:15,5.95,7,7,76.62,26.65
2020-07-20 10:15,5.95,7,7,76.77,26.63
2020-07-20 10:15,5.3,6,6,76.85,26.61
2020-07-20 10:14,5.29,6,6,76.9,26.58
2020-07-20 10:14,5.3,6,6,76.81,26.55
2020-07-20 10:14,6.59,8,8,76.6,26.54
2020-07-20 10:14,6.59,8,8,76.39,26.53
2020-07-20 10:14,5.95,7,7,76.31,26.52
2020-07-20 10:13,7.07,9,9,76.16,26.53
2020-07-20 10:13,5.32,6,6,76.08,26.55
2020-07-20 10:13,5.97,7,7,75.96,26.56
2020-07-20 10:13,5.97,7,7,75.79,26.56
2020-07-20 10:13,5.97,7,8,75.67,26.59
2020-07-20 10:12,5.97,7,8,75.85,26.6
2020-07-20 10:12,5.98,7,7,75.8,26.62
2020-07-20 10:12,7.13,9,9,75.68,26.62
2020-07-20 10:12,5.99,7,7,75.42,26.64
2020-07-20 10:12,6,7,7,75.22,26.67
2020-07-20 10:11,5.35,6,6,75.19,26.69
2020-07-20 10:11,5.36,6,6,75.05,26.7
2020-07-20 10:11,6.64,8,8,75.12,26.74
2020-07-20 10:11,6.01,7,7,75.18,26.76
2020-07-20 10:11,6.01,7,7,74.86,26.79
2020-07-20 10:11,5.35,6,6,75.54,26.8
2020-07-20 10:10,6,7,7,75.59,26.8
2020-07-20 10:10,4.71,5,5,75.51,26.8
2020-07-20 10:10,5.34,6,6,75.72,26.8
2020-07-20 10:10,5.34,6,6,76.04,26.79
2020-07-20 10:10,5.34,6,6,76,26.77
2020-07-20 10:09,5.33,6,6,76.03,26.76
2020-07-20 10:09,6.61,8,8,76.17,26.75
2020-07-20 10:09,7.07,9,9,76.35,26.73
2020-07-20 10:09,6.61,8,8,76.17,26.72
2020-07-20 10:09,6.61,8,8,76.25,26.72
2020-07-20 10:08,5.95,7,7,76.63,26.71
2020-07-20 10:08,6.59,8,8,76.8,26.68
2020-07-20 10:08,5.95,7,7,76.68,26.66
2020-07-20 10:08,7.03,9,9,76.65,26.67
2020-07-20 10:08,7.03,9,9,76.68,26.65
2020-07-20 10:07,7.04,9,11,76.59,26.64
2020-07-20 10:07,7.04,9,9,76.56,26.64
2020-07-20 10:07,6.59,8,8,76.59,26.61
2020-07-20 10:07,5.95,7,7,76.55,26.6
2020-07-20 10:07,4.66,5,5,76.49,26.58
2020-07-20 10:06,5.95,7,7,76.55,26.56
2020-07-20 10:06,6.58,8,8,76.69,26.56
2020-07-20 10:06,5.93,7,7,77.04,26.54
2020-07-20 10:06,6.56,8,8,77.38,26.52
2020-07-20 10:06,6.56,8,8,77.47,26.49
2020-07-20 10:05,5.92,7,8,77.46,26.47
2020-07-20 10:05,6.56,8,9,77.31,26.45
2020-07-20 10:05,5.28,6,6,77.1,26.43
2020-07-20 10:05,5.28,6,6,76.9,26.43
2020-07-20 10:05,5.94,7,8,76.64,26.44
2020-07-20 10:05,5.94,7,8,76.44,26.46
2020-07-20 10:04,6.59,8,8,76.38,26.46
2020-07-20 10:04,5.95,7,7,76.27,26.48
2020-07-20 10:04,5.94,7,7,76.5,26.48
2020-07-20 10:04,5.94,7,7,76.68,26.5
2020-07-20 10:04,5.95,7,7,76.41,26.47
2020-07-20 10:03,6.57,8,8,76.82,26.48
2020-07-20 10:03,6.57,8,9,77,26.49
2020-07-20 10:03,6.58,8,9,76.77,26.5
2020-07-20 10:03,6.59,8,8,76.54,26.51
2020-07-20 10:03,6.58,8,9,76.72,26.54
2020-07-20 10:02,6.59,8,9,76.66,26.55
2020-07-20 10:02,6.58,8,8,76.86,26.54
2020-07-20 10:02,5.93,7,7,77.01,26.54
2020-07-20 10:02,7.24,10,10,77.15,26.54
2020-07-20 10:02,6.57,8,8,77.09,26.52
2020-07-20 10:01,5.29,6,6,76.8,26.54
2020-07-20 10:01,5.95,7,7,76.49,26.55
2020-07-20 10:01,5.96,7,7,76.11,26.56
2020-07-20 10:01,5.32,6,6,76.02,26.58
2020-07-20 10:01,6.58,8,8,76.72,26.57
2020-07-20 10:00,6.95,9,9,77.48,26.55
2020-07-20 10:00,6.96,9,9,77.39,26.56
2020-07-20 10:00,7.51,11,11,77.19,26.54
2020-07-20 10:00,7.24,10,10,77.13,26.56
2020-07-20 10:00,6.98,9,9,77.18,26.54
2020-07-20 9:59,7.24,10,11,77.15,26.54
2020-07-20 9:59,7.48,11,12,77.44,26.53
2020-07-20 9:59,7.21,10,10,77.44,26.51
2020-07-20 9:59,6.97,9,9,77.21,26.5
2020-07-20 9:59,6.57,8,8,77.03,26.47
2020-07-20 9:58,6.57,8,8,76.85,26.48
2020-07-20 9:58,5.93,7,7,76.85,26.48
2020-07-20 9:58,6.56,8,10,77.26,26.5
2020-07-20 9:58,7.19,10,12,77.61,26.51
2020-07-20 9:58,7.19,10,10,77.67,26.5
2020-07-20 9:58,6.55,8,8,77.58,26.47
2020-07-20 9:57,6.55,8,11,77.58,26.47
2020-07-20 9:57,6.55,8,13,77.54,26.44
2020-07-20 9:57,7.22,10,12,77.31,26.43
2020-07-20 9:57,6.98,9,9,77.04,26.43
2020-07-20 9:57,6.57,8,8,76.78,26.42
2020-07-20 9:56,7.02,9,9,76.67,26.45
2020-07-20 9:56,7.03,9,9,76.56,26.47
2020-07-20 9:56,7.57,11,11,76.45,26.5
2020-07-20 9:56,6.58,8,10,76.77,26.51
2020-07-20 9:56,5.94,7,7,76.74,26.52
2020-07-20 9:55,7.04,9,9,76.54,26.52
2020-07-20 9:55,5.95,7,7,76.47,26.51
2020-07-20 9:55,6.57,8,8,76.85,26.49
2020-07-20 9:55,5.29,6,6,76.76,26.48
2020-07-20 9:55,5.29,6,6,76.76,26.48
2020-07-20 9:54,6.58,8,8,76.82,26.47
2020-07-20 9:54,8.03,13,14,77.23,26.48
2020-07-20 9:54,7.75,12,13,77.43,26.46
2020-07-20 9:54,6.57,8,8,77.17,26.47
2020-07-20 9:54,5.93,7,7,76.88,26.48
2020-07-20 9:53,7.28,10,10,76.7,26.48
2020-07-20 9:53,5.94,7,7,76.59,26.48
2020-07-20 9:53,6.59,8,8,76.42,26.49
2020-07-20 9:53,7.32,10,10,76.33,26.51
2020-07-20 9:53,5.96,7,9,76.25,26.52
2020-07-20 9:53,5.96,7,9,76.16,26.55
2020-07-20 9:52,5.95,7,7,76.43,26.55
2020-07-20 9:52,7.32,10,10,76.37,26.57
2020-07-20 9:52,7.06,9,10,76.31,26.58
2020-07-20 9:52,5.97,7,10,76.08,26.59
2020-07-20 9:52,6.61,8,8,76,26.6
2020-07-20 9:51,7.11,9,11,75.86,26.62
2020-07-20 9:51,7.12,9,11,75.72,26.65
2020-07-20 9:51,7.34,10,10,76.19,26.67
2020-07-20 9:51,7,9,10,76.98,26.7
2020-07-20 9:51,7.28,10,11,76.95,26.69
2020-07-20 9:50,7.02,9,9,76.8,26.66
2020-07-20 9:50,7,9,9,76.97,26.64
2020-07-20 9:50,5.94,7,7,77,26.62
2020-07-20 9:50,6.59,8,8,76.85,26.62
2020-07-20 9:50,7.03,9,9,76.67,26.6
2020-07-20 9:49,7.07,9,9,76.32,26.6
2020-07-20 9:49,7.1,9,9,75.97,26.61
2020-07-20 9:49,7.11,9,9,75.8,26.64
2020-07-20 9:49,7.36,10,10,75.98,26.66
2020-07-20 9:49,7.12,9,9,75.81,26.67
2020-07-20 9:48,6.63,8,9,75.37,26.7
2020-07-20 9:48,6.62,8,8,76.02,26.71
2020-07-20 9:48,7.08,9,9,76.17,26.72
2020-07-20 9:48,7.31,10,10,76.67,26.74
2020-07-20 9:48,7.05,9,10,76.53,26.77
2020-07-20 9:48,7.28,10,11,76.82,26.78
2020-07-20 9:47,7.52,11,11,77.17,26.77
2020-07-20 9:47,7,9,9,77.11,26.76
2020-07-20 9:47,6.99,9,9,77.17,26.76
2020-07-20 9:47,6.99,9,9,77.14,26.74
2020-07-20 9:47,6.98,9,12,77.22,26.74
2020-07-20 9:46,7.24,10,13,77.28,26.72
2020-07-20 9:46,7.78,12,12,77.3,26.7
2020-07-20 9:46,7.5,11,11,77.33,26.7
2020-07-20 9:46,7.22,10,10,77.42,26.68
2020-07-20 9:46,7.46,11,11,77.73,26.66
2020-07-20 9:45,7.17,10,10,77.99,26.64
2020-07-20 9:45,6.89,9,9,78.1,26.61
2020-07-20 9:45,7.13,10,10,78.33,26.58
2020-07-20 9:45,7.12,10,10,78.41,26.55
2020-07-20 9:45,6.85,9,9,78.46,26.51
2020-07-20 9:44,7.12,10,10,78.4,26.49
2020-07-20 9:44,7.14,10,11,78.19,26.46
2020-07-20 9:44,6.54,8,9,77.95,26.45
2020-07-20 9:44,6.55,8,8,77.77,26.44
2020-07-20 9:44,7.18,10,10,77.75,26.43
2020-07-20 9:44,7.7,12,12,77.86,26.42
2020-07-20 9:43,7.15,10,10,78.03,26.44
2020-07-20 9:43,7.69,12,12,77.98,26.43
2020-07-20 9:43,6.91,9,9,77.74,26.42
2020-07-20 9:43,7.19,10,10,77.57,26.41
2020-07-20 9:43,6.94,9,9,77.45,26.42
2020-07-20 9:42,7.2,10,10,77.51,26.43
2020-07-20 9:42,7.46,11,11,77.51,26.42
2020-07-20 9:42,7.73,12,12,77.57,26.42
2020-07-20 9:42,7.45,11,11,77.63,26.42
2020-07-20 9:42,6.94,9,9,77.45,26.43
2020-07-20 9:41,6.56,8,8,77.43,26.45
2020-07-20 9:41,7.47,11,11,77.52,26.46
2020-07-20 9:41,6.92,9,9,77.67,26.47
2020-07-20 9:41,6.55,8,8,77.67,26.49
2020-07-20 9:41,6.95,9,9,77.47,26.49
2020-07-20 9:40,7.24,10,10,77.18,26.5
2020-07-20 9:40,7.27,10,10,76.92,26.52
2020-07-20 9:40,7.83,12,12,76.63,26.53
2020-07-20 9:40,7.23,10,10,77.13,26.56
2020-07-20 9:40,7.18,10,11,77.77,26.56
2020-07-20 9:39,7.44,11,13,77.8,26.56
2020-07-20 9:39,7.18,10,11,77.83,26.56
2020-07-20 9:39,7.15,10,10,78.12,26.56
2020-07-20 9:39,7.39,11,12,78.29,26.55
2020-07-20 9:39,6.85,9,11,78.41,26.52
2020-07-20 9:39,7.11,10,11,78.52,26.49
2020-07-20 9:38,7.1,10,12,78.54,26.49
2020-07-20 9:38,6.85,9,11,78.42,26.48
2020-07-20 9:38,5.25,6,7,78.27,26.45
2020-07-20 9:38,6.86,9,9,78.33,26.45
2020-07-20 9:38,6.85,9,9,78.44,26.44
2020-07-20 9:37,6.85,9,9,78.36,26.43
2020-07-20 9:37,6.53,8,8,78.27,26.44
2020-07-20 9:37,6.89,9,9,78.01,26.47
2020-07-20 9:37,6.91,9,9,77.81,26.46
2020-07-20 9:37,7.16,10,10,77.93,26.47
2020-07-20 9:36,7.15,10,10,77.99,26.48
2020-07-20 9:36,6.53,8,8,78.39,26.47
2020-07-20 9:36,7.34,11,11,78.8,26.47
2020-07-20 9:36,7.31,11,11,79.14,26.48
2020-07-20 9:36,6.78,9,9,79.14,26.47
2020-07-20 9:35,7.33,11,11,78.97,26.46
2020-07-20 9:35,7.1,10,10,78.65,26.47
2020-07-20 9:35,7.1,10,10,78.54,26.46
2020-07-20 9:35,7.59,12,12,79.03,26.49
2020-07-20 9:35,7.06,10,10,79.04,26.5
2020-07-20 9:34,7.34,11,11,78.83,26.51
2020-07-20 9:34,6.53,8,8,78.78,26.51
2020-07-20 9:34,7.07,10,11,78.89,26.52
2020-07-20 9:34,6.81,9,9,78.87,26.51
2020-07-20 9:34,6.81,9,9,78.81,26.5
2020-07-20 9:33,6.81,9,10,78.86,26.51
2020-07-20 9:33,5.88,7,7,78.86,26.5
2020-07-20 9:33,7.06,10,10,78.97,26.48
2020-07-20 9:33,6.79,9,9,79.08,26.46
2020-07-20 9:33,6.79,9,9,79.08,26.46
2020-07-20 9:33,6.77,9,9,79.2,26.45
2020-07-20 9:32,6.76,9,9,79.31,26.44
2020-07-20 9:32,10.38,22,25,79.19,26.43
2020-07-20 9:32,43.99,69,76,78.99,26.44
2020-07-20 9:32,7.87,13,13,78.96,26.43
2020-07-20 9:32,8.42,15,15,79.08,26.42
2020-07-20 9:31,7.85,13,13,79.11,26.41
2020-07-20 9:31,7.04,10,11,79.1,26.4
2020-07-20 9:31,5.87,7,8,78.99,26.41
2020-07-20 9:31,6.8,9,12,78.9,26.4
2020-07-20 9:31,7.62,12,12,78.7,26.41
2020-07-20 9:30,6.53,8,9,78.44,26.42
2020-07-20 9:30,7.63,12,13,78.56,26.43
2020-07-20 9:30,6.8,9,9,78.91,26.44
2020-07-20 9:30,7.31,11,11,79.14,26.43
2020-07-20 9:30,7.85,13,13,79.13,26.42
2020-07-20 9:29,7.57,12,12,79.19,26.41
2020-07-20 9:29,15.13,36,42,79.53,26.39
2020-07-20 9:29,10.6,23,25,79.61,26.36
2020-07-20 9:29,12.22,28,28,79.64,26.33
2020-07-20 9:29,7.26,11,12,79.54,26.3
2020-07-20 9:28,6.47,8,8,79.48,26.28
2020-07-20 9:28,6.47,8,8,79.45,26.28
2020-07-20 9:28,6.45,8,10,79.59,26.27
2020-07-20 9:28,6.95,10,11,79.91,26.25
2020-07-20 9:28,6.95,10,11,79.93,26.23
2020-07-20 9:28,6.43,8,8,79.81,26.21
2020-07-20 9:27,6.41,8,8,79.99,26.22
2020-07-20 9:27,6.42,8,8,79.96,26.2
2020-07-20 9:27,6.97,10,12,79.75,26.19
2020-07-20 9:27,7.25,11,12,79.55,26.18
2020-07-20 9:27,6.74,9,9,79.32,26.18
2020-07-20 9:26,7.03,10,10,79.11,26.17
2020-07-20 9:26,6.49,8,8,78.88,26.18
2020-07-20 9:26,6.78,9,10,78.91,26.18
2020-07-20 9:26,7.04,10,11,78.88,26.19
2020-07-20 9:26,6.49,8,8,78.97,26.2
2020-07-20 9:25,6.5,8,9,78.77,26.2
2020-07-20 9:25,6.76,9,12,79.09,26.22
2020-07-20 9:25,7.24,11,12,79.5,26.23
2020-07-20 9:25,6.69,9,10,79.97,26.26
2020-07-20 9:25,6.69,9,9,79.94,26.26
2020-07-20 9:24,6.45,8,8,79.73,26.24
2020-07-20 9:24,6.75,9,10,79.33,26.25
2020-07-20 9:24,6.5,8,8,78.93,26.26
2020-07-20 9:24,6.51,8,8,78.61,26.29
2020-07-20 9:24,6.52,8,8,78.39,26.34
2020-07-20 9:23,6.72,9,9,79.47,26.35
2020-07-20 9:23,6.67,9,9,80.1,26.34
2020-07-20 9:23,6.65,9,9,80.35,26.32
2020-07-20 9:23,6.92,10,11,80.32,26.3
2020-07-20 9:23,6.4,8,8,80.26,26.29
2020-07-20 9:22,5.82,7,8,80.12,26.27
2020-07-20 9:22,6.45,8,9,79.77,26.27
2020-07-20 9:22,6.49,8,8,79.25,26.28
2020-07-20 9:22,6.76,9,9,79.22,26.29
2020-07-20 9:22,6.73,9,10,79.51,26.3
2020-07-20 9:21,6.74,9,9,79.52,26.33
2020-07-20 9:21,6.99,10,11,79.52,26.32
2020-07-20 9:21,8.06,14,14,79.66,26.32
2020-07-20 9:21,8.08,14,16,79.46,26.34
2020-07-20 9:21,7.01,10,10,79.41,26.35
2020-07-20 9:21,6.74,9,9,79.5,26.34
2020-07-20 9:20,6.7,9,9,79.84,26.35
2020-07-20 9:20,6.42,8,8,80.07,26.33
2020-07-20 9:20,6.94,10,10,80.15,26.33
2020-07-20 9:20,15.01,36,40,80.15,26.31
2020-07-20 9:20,7.73,13,13,80.09,26.3
2020-07-20 9:19,6.41,8,8,80.09,26.29
2020-07-20 9:19,7.74,13,13,79.97,26.26
2020-07-20 9:19,26.89,49,60,79.85,26.26
2020-07-20 9:19,7.47,12,12,79.97,26.26
2020-07-20 9:19,11.7,27,30,80.4,26.24
2020-07-20 9:18,6.37,8,8,80.42,26.23
2020-07-20 9:18,6.37,8,8,80.47,26.21
2020-07-20 9:18,5.8,7,7,80.53,26.2
2020-07-20 9:18,6.36,8,8,80.55,26.18
2020-07-20 9:18,5.8,7,8,80.47,26.17
2020-07-20 9:17,6.63,9,9,80.46,26.15
2020-07-20 9:17,6.35,8,8,80.58,26.16
2020-07-20 9:17,6.34,8,8,80.71,26.13
2020-07-20 9:17,6.58,9,9,80.86,26.12
2020-07-20 9:17,6.56,9,10,80.97,26.1
2020-07-20 9:16,6.29,8,8,81.08,26.08
2020-07-20 9:16,5.77,7,7,81.05,26.08
2020-07-20 9:16,6.52,9,11,81.22,26.08
2020-07-20 9:16,6.51,9,11,81.3,26.05
2020-07-20 9:16,5.74,7,7,81.24,26.03
2020-07-20 9:15,6.26,8,8,81.21,26.03
2020-07-20 9:15,5.12,6,6,81.21,26.02
2020-07-20 9:15,7.55,13,13,81.18,25.99
2020-07-20 9:15,8.94,18,19,81.17,25.98
2020-07-20 9:15,9.78,21,22,81.23,25.98
2020-07-20 9:14,8.08,15,15,81.26,25.97
2020-07-20 9:14,7.29,12,12,81.11,25.97
2020-07-20 9:14,5.11,6,6,81.02,25.95
2020-07-20 9:14,6.28,8,8,80.93,25.94
2020-07-20 9:14,5.74,7,8,80.93,25.92
2020-07-20 9:13,6.27,8,9,80.99,25.92
2020-07-20 9:13,5.71,7,7,81.16,25.92
2020-07-20 9:13,6.49,9,10,81.24,25.91
2020-07-20 9:13,6.22,8,10,81.38,25.89
2020-07-20 9:13,5.68,7,10,81.44,25.88
2020-07-20 9:13,5.69,7,7,81.32,25.86
2020-07-20 9:12,5.7,7,7,81.14,25.86
2020-07-20 9:12,6.26,8,8,81,25.84
2020-07-20 9:12,6.55,9,9,80.77,25.85
2020-07-20 9:12,6.3,8,8,80.63,25.85
2020-07-20 9:12,6.3,8,8,80.69,25.86
2020-07-20 9:11,6.79,10,10,80.89,25.88
2020-07-20 9:11,6.25,8,8,81.04,25.88
2020-07-20 9:11,5.07,6,6,81.24,25.88
2020-07-20 9:11,4.43,5,5,81.44,25.87
2020-07-20 9:11,5.69,7,7,81.35,25.86
2020-07-20 9:10,6.23,8,8,81.26,25.85
2020-07-20 9:10,5.7,7,8,81.15,25.86
2020-07-20 9:10,5.1,6,6,80.94,25.84
2020-07-20 9:10,5.74,7,7,80.74,25.83
2020-07-20 9:10,5.75,7,7,80.66,25.86
2020-07-20 9:09,5.74,7,7,80.75,25.87
2020-07-20 9:09,5.12,6,6,80.78,25.88
2020-07-20 9:09,5.74,7,7,80.86,25.88
