time,DMU1_AI,DMU1_RAW,DMU1_PM10,DMU1_RH,DMU1_TEMP,DMU2_AI,DMU2_RAW,DMU2_PM10,DMU2_RH,DMU2_TEMP,DMU3_AI,DMU3_RAW,DMU3_PM10,DMU3_RH,DMU3_TEMP,DMU4_AI,DMU4_RAW,DMU4_PM10,DMU4_RH,DMU4_TEMP
2020-07-19 07:40:00,12.637272727272729,32.54545454545455,38.18181818181818,83.00363636363636,23.431818181818187,19.719999999999995,37.09090909090909,43.27272727272727,92.51181818181819,21.91545454545455,14.090909090909092,32.72727272727273,38.0,76.82181818181817,24.812727272727273,14.328,35.0,40.8,79.241,24.092000000000002
2020-07-19 07:42:00,13.059000000000001,33.6,38.5,82.684,23.360999999999997,19.452727272727273,36.36363636363637,43.72727272727273,92.08909090909091,21.862727272727273,14.332999999999998,33.3,39.3,76.537,24.739,14.6,35.5,41.3,78.65799999999999,24.019
2020-07-19 07:44:00,13.059999999999999,33.9,40.2,83.186,23.260999999999996,19.155454545454546,35.54545454545455,41.54545454545455,92.05818181818181,21.766363636363636,14.059090909090912,32.90909090909091,38.45454545454545,77.22818181818182,24.688181818181818,14.540909090909093,35.54545454545455,40.54545454545455,78.95818181818183,23.91454545454546
2020-07-19 07:46:00,13.13,34.45454545454545,41.81818181818182,83.91272727272728,23.29,19.89666666666667,37.583333333333336,44.75,92.79583333333333,21.796666666666667,13.798000000000002,32.2,36.1,77.299,24.708999999999996,14.222999999999999,34.9,41.3,79.47400000000002,23.969999999999995
2020-07-19 07:48:00,12.745999999999999,33.2,40.6,83.49799999999999,23.264,19.59,36.72727272727273,43.36363636363637,92.66363636363634,21.78181818181818,13.681999999999999,31.8,36.4,77.07499999999999,24.662000000000003,14.061818181818182,34.36363636363637,41.36363636363637,79.32636363636364,23.98818181818182
2020-07-19 07:50:00,12.906,33.8,40.0,83.735,23.174999999999997,19.68909090909091,37.0,45.45454545454545,92.95727272727274,21.73454545454545,13.58090909090909,31.727272727272727,36.18181818181818,77.39909090909092,24.573636363636364,14.163,34.7,41.2,79.386,23.944000000000006
2020-07-19 07:52:00,12.786363636363633,33.63636363636363,39.81818181818182,84.07000000000001,23.175454545454546,19.790909090909086,37.27272727272727,44.09090909090909,93.31090909090909,21.728181818181813,13.957000000000003,33.0,38.7,77.79299999999999,24.531,14.32090909090909,35.36363636363637,43.90909090909091,79.82636363636362,23.924545454545463
2020-07-19 07:54:00,12.844,33.9,41.1,84.226,23.135,20.02333333333333,37.916666666666664,45.666666666666664,93.34999999999998,21.7,13.818181818181818,32.72727272727273,38.72727272727273,78.01909090909089,24.51181818181818,14.206999999999999,35.1,43.6,79.92699999999999,23.904999999999998
2020-07-19 07:56:00,12.800999999999998,34.0,40.4,84.615,23.099999999999998,19.849090909090908,37.36363636363637,43.36363636363637,93.58363636363637,21.673636363636366,14.191999999999998,33.9,39.1,78.224,24.475,14.069090909090908,34.90909090909091,42.81818181818182,80.24272727272728,23.865454545454543
2020-07-19 07:58:00,12.64818181818182,33.54545454545455,40.09090909090909,84.45454545454545,23.006363636363634,20.271818181818183,38.36363636363637,46.27272727272727,93.38545454545455,21.61727272727273,13.751000000000001,32.7,36.7,78.174,24.369,14.439000000000002,35.8,44.8,79.91600000000001,23.804
2020-07-19 08:00:00,12.777,34.3,40.3,85.207,22.945,19.220909090909092,35.72727272727273,41.90909090909091,93.64636363636363,21.58,13.468181818181819,32.18181818181818,37.45454545454545,78.59272727272726,24.276363636363637,13.327000000000002,33.0,40.2,80.402,23.732
2020-07-19 08:02:00,13.224,35.7,44.0,85.53999999999999,22.971999999999998,20.546363636363637,38.54545454545455,45.54545454545455,93.90636363636366,21.589090909090906,14.113,34.0,39.8,78.655,24.273000000000003,14.761999999999997,36.7,46.3,81.12800000000001,23.736
2020-07-19 08:04:00,12.566363636363635,34.09090909090909,40.63636363636363,85.93181818181819,22.927272727272733,19.94583333333333,37.666666666666664,45.25,94.01833333333332,21.550833333333333,13.367272727272727,32.18181818181818,37.36363636363637,79.1809090909091,24.275454545454547,14.059090909090912,35.63636363636363,43.18181818181818,81.60000000000001,23.713636363636365
2020-07-19 08:06:00,12.520000000000001,34.2,41.4,86.286,22.807,19.845454545454544,37.45454545454545,44.81818181818182,94.10363636363637,21.476363636363633,13.474,32.6,37.3,79.33999999999999,24.214999999999996,13.447272727272725,34.36363636363637,39.90909090909091,82.27545454545454,23.567272727272723
2020-07-19 08:08:00,12.329999999999998,34.1,41.6,87.111,22.728,19.198181818181816,35.63636363636363,42.63636363636363,94.76636363636364,21.446363636363632,13.338,32.7,39.4,80.21899999999998,24.142999999999997,13.436000000000002,34.9,40.0,83.30699999999999,23.476000000000003
2020-07-19 08:10:00,11.33818181818182,31.09090909090909,36.72727272727273,86.84272727272729,22.53181818181818,19.202727272727273,35.63636363636363,43.18181818181818,94.56272727272727,21.300909090909094,13.371,32.5,37.9,79.42699999999999,23.990000000000002,13.102,33.9,39.4,82.91799999999999,23.247999999999998
2020-07-19 08:12:00,11.667,32.5,37.1,87.37,22.389000000000003,19.29,35.81818181818182,40.90909090909091,94.98545454545456,21.212727272727275,12.891818181818183,31.545454545454547,35.36363636363637,80.07,23.855454545454542,13.084545454545456,34.27272727272727,39.54545454545455,83.63272727272728,23.133636363636366
2020-07-19 08:14:00,11.635000000000002,32.6,37.3,87.63799999999999,22.297,19.487272727272728,36.45454545454545,42.54545454545455,95.19909090909091,21.16363636363636,12.831999999999999,31.6,36.3,80.41499999999999,23.772,13.01,34.3,40.4,84.011,23.049
2020-07-19 08:16:00,11.598181818181818,32.63636363636363,37.54545454545455,87.97090909090909,22.26,18.98083333333333,35.083333333333336,40.333333333333336,95.48750000000001,21.158333333333335,12.649090909090908,31.181818181818183,36.27272727272727,80.57727272727273,23.763636363636362,13.067272727272728,34.63636363636363,39.72727272727273,84.32727272727273,23.03181818181818
2020-07-19 08:18:00,11.512,32.5,39.3,88.27799999999999,22.233,18.995454545454546,35.09090909090909,39.0,95.6009090909091,21.11,12.321000000000002,30.4,32.8,80.77399999999999,23.693,12.994545454545454,34.54545454545455,41.63636363636363,84.5190909090909,22.992727272727276
2020-07-19 08:20:00,11.469000000000001,32.4,40.0,88.236,22.228,18.94818181818182,35.0,40.54545454545455,95.70909090909093,21.08818181818182,12.347999999999999,30.6,35.8,81.021,23.681000000000004,12.476999999999999,33.1,38.4,84.511,22.999
2020-07-19 08:22:00,11.77818181818182,33.54545454545455,40.72727272727273,88.57909090909092,22.189999999999998,19.61363636363636,36.63636363636363,44.45454545454545,95.87818181818183,21.053636363636365,12.294999999999998,30.6,34.7,81.238,23.623,12.622000000000002,33.6,38.9,84.65200000000002,22.94
2020-07-19 08:24:00,11.492,32.7,38.7,88.90800000000002,22.217000000000002,18.62,34.083333333333336,38.583333333333336,96.25083333333333,21.0825,12.32909090909091,30.90909090909091,35.81818181818182,81.69454545454545,23.604545454545452,12.473636363636365,33.45454545454545,38.45454545454545,85.20727272727272,22.966363636363642
2020-07-19 08:26:00,11.023000000000001,31.1,35.5,88.86500000000001,22.199999999999996,18.475454545454543,33.63636363636363,38.63636363636363,96.2,21.07181818181818,12.122,30.3,33.6,81.595,23.612000000000002,12.55181818181818,33.63636363636363,39.09090909090909,85.1518181818182,22.974545454545453
2020-07-19 08:28:00,11.344545454545454,32.18181818181818,36.36363636363637,88.67454545454544,22.180000000000003,18.427272727272722,33.54545454545455,37.90909090909091,96.11636363636362,21.049090909090907,12.24818181818182,30.636363636363637,34.81818181818182,81.55818181818182,23.60363636363636,12.110999999999999,32.3,36.6,84.97,22.962999999999997
2020-07-19 08:30:00,10.729000000000001,30.1,33.7,88.847,22.175,18.233636363636364,33.0,35.45454545454545,96.12181818181817,21.034545454545455,11.794,29.3,32.2,81.551,23.619999999999997,11.512727272727272,30.636363636363637,34.81818181818182,85.01545454545455,22.921818181818185
2020-07-19 08:32:00,10.982999999999997,31.0,34.3,88.91100000000002,22.22,18.057499999999997,32.5,35.0,96.18000000000002,21.056666666666665,11.593,28.7,32.2,81.42699999999999,23.610000000000003,11.838,31.7,34.8,85.27199999999998,22.899
